doc_name,date,auteur,titre,fabula,gender,mort_auteur,canon
1877_Navery-Raoul-de_Le-Cloitre-rouge,1877,raoul de navery,le cloitre rouge,False,female,1885,non-canon
1877_Daudet-Ernest_Le-Crime-de-Jean-Malory,1877,ernest daudet,le crime de jean malory,False,male,1921,non-canon
1877_Le-Febvre-Victor_Les-Travailleurs-du-sol--le-degrossi-par-Victor-Le-Febvre,1877,febvre victor le,les travailleurs du sol  le degrossi par victor le febvre,False,male,1891,non-canon
1877_Gayet-de-Cesena-Amedee_Le-Chapelet-d-amour,1877,de cesena amedee gayet,le chapelet d amour,False,male,1889,non-canon
1877_Goncourt-Edmond-et-Jules-de_La-fille-Elisa,1877,edmond et jules de goncourt,la fille elisa,True,male,1896,canon
1877_Daudet-Ernest_Les-Persecutees-Severine-Realti-la-baronne-Miroel,1877,ernest daudet,les persecutees severine realti la baronne miroel,False,male,1921,non-canon
1877_Riviere-Henri_Edmee-Le-Chatiment-Flavien,1877,henri riviere,edmee le chatiment flavien,False,male,1883,non-canon
1877_Flaubert-Gustave_Les-Trois-Contes,1877,gustave flaubert,les trois contes,True,male,1880,canon
1877_Noriac-Jules_La-Falaise-d-Houlgate,1877,jules noriac,la falaise d houlgate,False,male,1882,non-canon
1877_Bouvier-Alexis_Le-Domino-rose,1877,alexis bouvier,le domino rose,False,male,1892,non-canon
1877_Gondry-Du-Jardinet-Jules_Sur-le-bucher-ou-le-sort-des-femmes,1877,du jardinet jules gondry,sur le bucher ou le sort des femmes,False,male,1914,non-canon
1877_Debans-Camille_Le-Capitaine-Marche-ou-Creve,1877,camille debans,le capitaine marche ou creve,False,male,1910,non-canon
1877_Witt-Henriette-de_Scenes-historiques,1877,henriette de witt,scenes historiques,False,female,1908,non-canon
1877_Deslys-Charles_Le-blesse-de-Gravelotte,1877,charles deslys,le blesse de gravelotte,False,male,1885,non-canon
1877_Pont-Jest-Rene-de_Le-N°13-de-la-rue-Marlot,1877,jest rene de pont,le n°13 de la rue marlot,False,male,1904,non-canon
1877_Verne-Jules_Les-Indes-noires,1877,jules verne,les indes noires,True,male,1905,canon
1877_Claudin-Gustave_Trois-Roses-dans-la-rue-Vivienne,1877,gustave claudin,trois roses dans la rue vivienne,False,male,1896,non-canon
1877_Rosary-Eugene_Le-Journal-d-une-jeune-fille,1877,eugene rosary,le journal d une jeune fille,False,male,unknown,non-canon
1878_Cornely-Jules_L-Oeil-du-diable,1878,jules cornely,l oeil du diable,False,male,1907,non-canon
1878_Chevalier-H-Emile_Le-gibet,1878,h emile chevalier,le gibet,False,male,1879,non-canon
1878_Calonne-Alphonse-de_La-Ferme-des-moines,1878,alphonse de calonne,la ferme des moines,False,male,1902,non-canon
1878_Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde,1878,elie berthet,les petits ecoliers dans les cinq parties du monde,False,male,1891,non-canon
1878_Aimard-Gustave-Auriac-Jules-Berlioz-d_Les-terres-d-or,1878,gustave auriac jules berlioz d aimard,les terres d or,False,male,1883,non-canon
1878_Lemay-Pamphile_Picounoc-le-maudit,1878,pamphile lemay,picounoc le maudit,False,male,1918,non-canon
1878_Boisgobey-Fortune-du_Le-crime-de-l-Opera_2,1878,fortune du boisgobey,le crime de l opera,False,male,1891,non-canon
1878_Zola-Emile_Madeleine-Ferat,1878,emile zola,madeleine ferat,True,male,1902,canon
1878_Assollant-Alfred_Le-plus-hardi-des-gueux,1878,alfred assollant,le plus hardi des gueux,False,male,1886,non-canon
1878_Malot-Hector_Sans-famille,1878,hector malot,sans famille,False,male,1878,non-canon
1878_Chevalier-H-Emile_La-fille-du-pirate,1878,h emile chevalier,la fille du pirate,False,male,1879,non-canon
1878_Malot-Hector_Cara,1878,hector malot,cara,False,male,1907,non-canon
1878_Bouvier-Alexis_La-Grande-Iza,1878,alexis bouvier,la grande iza,False,male,1892,non-canon
1878_Chavette-Eugene_La-Recherche-d-un-pourquoi,1878,eugene chavette,la recherche d un pourquoi,False,male,1902,non-canon
1878_Verne-Jules_Un-capitaine-de-quinze-ans,1878,jules verne,un capitaine de quinze ans,True,male,1905,canon
1878_Feval-Paul_Contes-de-Bretagne,1878,paul feval,contes de bretagne,False,male,1887,non-canon
1878_Lemoine_La-Guerre-pendant-les-vacances-recit-d-un-vieux-soldat,1878,lemoine,la guerre pendant les vacances recit d un vieux soldat,False,,1???,non-canon
1878_Greville-Henry_Nouvelles-russes,1878,henry greville,nouvelles russes,False,female,1902,non-canon
1878_Houssaye-Arsene_Les-Trois-duchesses_Volume-4,1878,arsene houssaye,les trois duchesses,False,male,1896,non-canon
1878_Houssaye-Arsene_Les-Trois-duchesses_Tome-3,1878,arsene houssaye,les trois duchesses,False,male,1896,non-canon
1878_Aimard-Gustave-Auriac-Jules-Berlioz-d_Jim-l-Indien,1878,gustave auriac jules berlioz d aimard,jim l indien,False,male,1883,non-canon
1878_Greville-Henry_Les-epreuves-de-Raissa,1878,henry greville,les epreuves de raissa,False,female,1902,non-canon
1878_Cherbuliez-Victor_L-idee-de-Jean-Teterol,1878,victor cherbuliez,l idee de jean teterol,False,male,1899,non-canon
1878_Chavette-Eugene_Aime-de-son-concierge,1878,eugene chavette,aime de son concierge,False,male,1902,non-canon
1878_Houssaye-Arsene_Les-Trois-duchesses_Tome-1,1878,arsene houssaye,les trois duchesses,False,male,1896,non-canon
1878_L-Estoile-Pierre_Un-scandale-en-province--un-mari,1878,estoile pierre l,un scandale en province  un mari,False,male,18..,non-canon
1878_Stapleaux-Leopold_Le-Roman-d-un-pere,1878,leopold stapleaux,le roman d un pere,False,male,1891,non-canon
1878_Sauniere-Paul_Le-Capitaine-Belle-Humeur,1878,paul sauniere,le capitaine belle humeur,False,male,1894,non-canon
1878_Revillon-Tony_Noemi,1878,tony revillon,noemi,False,male,1898,non-canon
1878_Houssaye-Arsene_Les-Trois-duchesses_Volume-2,1878,arsene houssaye,les trois duchesses,False,male,1896,non-canon
1878_Zola-Emile_Une-page-d-amour,1878,emile zola,une page d amour,True,male,1902,canon
1878_Gaboriau-Emile_Le-capitaine-Coutanceau,1878,emile gaboriau,le capitaine coutanceau,False,male,1873,non-canon
1878_Claretie-Jules_La-Maison-vide,1878,jules claretie,la maison vide,False,male,1913,non-canon
1878_Loti-Pierre_Aziyade,1878,pierre loti,aziyade,True,male,1923,canon
1878_Aimard-Gustave-Auriac-Jules-Berlioz-d_L-Aigle-Noir-des-Dacotahs,1878,gustave auriac jules berlioz d aimard,l aigle noir des dacotahs,False,male,1883,non-canon
1878_Chavannes-de-La-Giraudiere-Hippolyte-de_Patrice,1878,de la giraudiere hippolyte de chavannes,patrice,False,male,unknown,non-canon
1878_Aimard-Gustave-Auriac-Jules-Berlioz-d_Coeur-de-Panthere,1878,gustave auriac jules berlioz d aimard,coeur de panthere,False,male,1883,non-canon
1878_Perret-Paul_Madame-Valence,1878,paul perret,madame valence,False,male,1904,non-canon
1878_Dupuis-Eudoxie_Cyprienne-et-Cyprien,1878,eudoxie dupuis,cyprienne et cyprien,False,female,1906,non-canon
1878_Zaccone-Pierre_La-Dame-d-Auteuil,1878,pierre zaccone,la dame d auteuil,False,male,1895,non-canon
1878_Gouraud-Julie_Cousine-Marie,1878,julie gouraud,cousine marie,False,female,1891,non-canon
1878_Boisgobey-Fortune-du_Le-crime-de-l-Opera_1,1878,fortune du boisgobey,le crime de l opera,False,male,1891,non-canon
1878_Ulbach-Louis_Monsieur-Paupe,1878,louis ulbach,monsieur paupe,False,male,1889,non-canon
1878_Girardin-Jules_Ouida-Pascarel-roman-imite-de-l-anglais,1878,jules girardin,ouida pascarel roman imite de l anglais,False,male,1888,non-canon
1878_Houssaye-Arsene_Arsene-Houssaye-Les-Larmes-de-Jeanne-histoire-parisienne,1878,arsene houssaye,arsene houssaye les larmes de jeanne histoire parisienne,False,male,1896,non-canon
1878_La-Blanchere-Henri-de_Les-derniers-Peaux-Rouges-Le-tresor-de-Montcalm,1878,blanchere henri de la,les derniers peaux rouges le tresor de montcalm,False,male,1880,non-canon
1879_Thuret-Mme-E._La-Guerre-au-chateau,1879,mme e. thuret,la guerre au chateau,False,female,18..,non-canon
1879_Merouvel-Charles_La-Vertu-de-l-abbe-Mirande-moeurs-parisiennes,1879,charles merouvel,la vertu de l abbe mirande moeurs parisiennes,False,male,1920,non-canon
1879_Aimard-Gustave_Le-fils-du-Soleil,1879,gustave aimard,le fils du soleil,False,male,1883,non-canon
1879_Daudet-Alphonse_Lettres-de-mon-moulin,1879,alphonse daudet,lettres de mon moulin,True,male,1897,canon
1879_Fabre-Ferdinand_Les-Courbezon-scenes-de-la-vie-clericale,1879,ferdinand fabre,les courbezon scenes de la vie clericale,False,male,1898,non-canon
1879_Lachese-Marthe_Le-Mariage-de-Renee,1879,marthe lachese,le mariage de renee,False,female,1915,non-canon
1879_Delorme-Rene-Saint-Juirs_Une-Coquine,1879,rene saint juirs delorme,une coquine,False,male,1890,non-canon
1879_Navery-Raoul-de_Les-Robinsons-de-Paris,1879,raoul de navery,les robinsons de paris,False,female,1885,non-canon
1879_Chavette-Eugene_Nous-marions-Virginie,1879,eugene chavette,nous marions virginie,False,male,1902,non-canon
1879_Bouvier-Alexis_La-Belle-Grelee,1879,alexis bouvier,la belle grelee,False,male,1892,non-canon
1879_Cherbuliez-Victor_Amours-fragiles,1879,victor cherbuliez,amours fragiles,False,male,1899,non-canon
1879_Uchard-Mario_L-Etoile-de-Jean,1879,mario uchard,l etoile de jean,False,male,1893,non-canon
1879_Houssaye-Arsene_Arsene-Houssaye-L-Eventail-brise_Volume-1-Regina,1879,arsene houssaye,arsene houssaye l eventail brise,False,male,1896,non-canon
1879_Theuriet-Andre_Andre-Theuriet-La-Maison-des-Deux-Barbeaux-Le-Sang-des-Finoel,1879,andre theuriet,andre theuriet la maison des deux barbeaux le sang des finoel,False,male,1907,non-canon
1879_Goncourt-Edmond_Les-freres-Zemganno,1879,edmond goncourt,les freres zemganno,True,male,1896,canon
1879_Greville-Henry_Suzanne-Normis,1879,henry greville,suzanne normis,False,female,1902,non-canon
1879_Bouvier-Alexis_La-femme-du-mort_Tome-II,1879,alexis bouvier,la femme du mort,False,male,1892,non-canon
1879_Deslys-Charles-Cauvain-Jules_La-Revanche-de-Marguerite,1879,charles cauvain jules deslys,la revanche de marguerite,False,male,1885,non-canon
1879_Cadol-Edouard_La-Diva,1879,edouard cadol,la diva,False,male,1898,non-canon
1879_Ponson-du-Terrail-Pierre_Le-Serment-des-Hommes-Rouges-Aventures-d-un-enfant-de-Paris_tome-2,1879,du terrail pierre ponson,le serment des hommes rouges aventures d un enfant de paris,False,male,1871,non-canon
1879_Greville-Henry_La-Niania,1879,henry greville,la niania,False,female,1902,non-canon
1879_Hervilly-Ernest-d-_Ernest-d-Hervilly-Histoires-de-mariages,1879,ernest d  hervilly,ernest d hervilly histoires de mariages,False,male,1911,non-canon
1879_Belot-Adolphe_La-Grande-Florine-suite-et-fin-des-Etrangleurs,1879,adolphe belot,la grande florine suite et fin des etrangleurs,False,male,1890,non-canon
1879_Cadol-Edouard_La-Grande-Vie-La-Preferee,1879,edouard cadol,la grande vie la preferee,False,male,1898,non-canon
1879_Bouvier-Alexis_La-femme-du-mort_Tome-I,1879,alexis bouvier,la femme du mort,False,male,1892,non-canon
1879_Lavigne-Ernest_Le-Roman-d-une-nihiliste,1879,ernest lavigne,le roman d une nihiliste,False,male,1909,non-canon
1879_Houssaye-Arsene_Histoires-romanesques,1879,arsene houssaye,histoires romanesques,False,male,1896,non-canon
1879_Larue-Hubert_Voyage-sentimental-sur-la-rue-Saint-Jean,1879,hubert larue,voyage sentimental sur la rue saint jean,False,male,1881,non-canon
1879_Vignon-Claude_Revoltee,1879,claude vignon,revoltee,False,female,1888,non-canon
1879_Saint-François-Leon_L-Saint-François-Vieux-peches-scenes-parisiennes,1879,françois leon saint,l saint françois vieux peches scenes parisiennes,False,male,18..,non-canon
1879_Ponson-du-Terrail-Pierre_Le-serment-des-hommes-rouges-Aventures-d-un-enfant-de-Paris,1879,du terrail pierre ponson,le serment des hommes rouges aventures d un enfant de paris,False,male,1871,non-canon
1879_Hericault-Charles-d_Ch-d-Hericault-En-1792-Le-Premier-Amour-de-lord-Saint-Albans,1879,charles d hericault,ch d hericault en 1792 le premier amour de lord saint albans,False,male,1899,non-canon
1879_Lebourgeois-Marie_La-Goutte-de-miel,1879,marie lebourgeois,la goutte de miel,False,female,1???,non-canon
1879_La-Landelle-Guillaume-Joseph-Gabriel-de_Une-Haine-a-bord,1879,landelle guillaume joseph gabriel de la,une haine a bord,False,male,1886,non-canon
1879_Perret-Paul_L-Ame-muree,1879,paul perret,l ame muree,False,male,1904,non-canon
1879_Houssaye-Arsene_Arsene-Houssaye-L-Eventail-brise-Angele,1879,arsene houssaye,arsene houssaye l eventail brise angele,False,male,1896,non-canon
1879_Navery-Raoul-de_La-Fille-du-roi-Dagobert,1879,raoul de navery,la fille du roi dagobert,False,female,1885,non-canon
1879_Belot-Adolphe_Une-Joueuse,1879,adolphe belot,une joueuse,False,male,1890,non-canon
1879_Verne-Jules_Les-Tribulations-d-un-Chinois-en-Chine,1879,jules verne,les tribulations d un chinois en chine,True,male,1905,canon
1879_Berthet-Elie_Les-Cagnards-de-l-Hotel-Dieu-de-Paris,1879,elie berthet,les cagnards de l hotel dieu de paris,False,male,1891,non-canon
1879_Huysmans-Joris-Karl_Les-soeurs-Vatard,1879,joris karl huysmans,les soeurs vatard,True,male,1907,canon
1879_Sauniere-Paul_Le-Legs-du-pendu,1879,paul sauniere,le legs du pendu,False,male,1894,non-canon
1880_Gozlan-Leon_Aventures-merveilleuses-et-touchantes-du-prince-Chenevis-et-de-sa-jeune-soeur,1880,leon gozlan,aventures merveilleuses et touchantes du prince chenevis et de sa jeune soeur,False,male,1866,non-canon
1880_Assollant-Alfred_Hyacinthe,1880,alfred assollant,hyacinthe,False,male,1886,non-canon
1880_Fleuriot-Zenaide_Bonasse,1880,zenaide fleuriot,bonasse,False,female,1890,non-canon
1880_Bouvier-Alexis_Iza-Lolotte-et-Compagnie,1880,alexis bouvier,iza lolotte et compagnie,False,male,1892,non-canon
1880_Greville-Henry_Croquis,1880,henry greville,croquis,False,female,1902,non-canon
1880_Letang-Louis_La-Belle-hotesse,1880,louis letang,la belle hotesse,False,male,1938,non-canon
1880_Debans-Camille_La-Peau-du-mort,1880,camille debans,la peau du mort,False,male,1910,non-canon
1880_Merouvel-Charles_La-Filleule-de-la-duchesse,1880,charles merouvel,la filleule de la duchesse,False,male,1920,non-canon
1880_Gouraud-Julie_Aller-et-retour,1880,julie gouraud,aller et retour,False,female,1891,non-canon
1880_Martignat-Mlle-de_L-Oncle-Boni,1880,mlle de martignat,l oncle boni,False,female,1???,non-canon
1880_Glouvet-Jules-de_Le-Forestier,1880,jules de glouvet,le forestier,False,male,1923,non-canon
1880_Vernier-Paul_La-Chasse-aux-nihilistes,1880,paul vernier,la chasse aux nihilistes,False,male,19??,non-canon
1880_Guy-de-Maupassant_Contes-divers,1880,de maupassant guy,contes divers,True,male,1893,canon
1880_Denoy-Emmanuel_Mademoiselle-Clarens,1880,emmanuel denoy,mademoiselle clarens,False,male,19??,non-canon
1880_Deslys-Charles_L-ami-du-village,1880,charles deslys,l ami du village,False,male,1885,non-canon
1880_Theuriet-Andre_Toute-seule-Un-miracle-Saint-Enogat,1880,andre theuriet,toute seule un miracle saint enogat,False,male,1907,non-canon
1880_Inconnu_Indiscretions-d-une-Parisienne-Mademoiselle-Figaro,1880,inconnu,indiscretions d une parisienne mademoiselle figaro,False,,????,non-canon
1880_Ulbach-Louis_Le-Crime-de-Martial,1880,louis ulbach,le crime de martial,False,male,1889,non-canon
1880_Zola-Emile_Nana,1880,emile zola,nana,True,male,1902,canon
1880_Ponson-du-Terrail-Pierre-Alexis-de_Les-Aventures-du-capitaine-La-Palisse,1880,du terrail pierre alexis de ponson,les aventures du capitaine la palisse,False,male,1871,non-canon
1880_Brehat-Alfred-de_Les-Aventures-de-Charlot,1880,alfred de brehat,les aventures de charlot,False,male,1866,non-canon
1880_Greville-Henry_Cite-Menard,1880,henry greville,cite menard,False,female,1902,non-canon
1880_Debans-Camille_Les-Drames-a-toute-vapeur,1880,camille debans,les drames a toute vapeur,False,male,1910,non-canon
1880_Karr-Alphonse_Bourdonnements,1880,alphonse karr,bourdonnements,False,male,1890,non-canon
1880_Greville-Henry_Le-moulin-Frappier,1880,henry greville,le moulin frappier,False,female,1902,non-canon
1880_Feval-Paul_L-homme-sans-bras,1880,paul feval,l homme sans bras,False,male,1887,non-canon
1880_Fleuriot-Zenaide_Tranquille-et-Tourbillon,1880,zenaide fleuriot,tranquille et tourbillon,False,female,1890,non-canon
1880_Maizeroy-Rene_Mora-Les-Deux-femmes-de-Mademoiselle,1880,rene maizeroy,mora les deux femmes de mademoiselle,False,male,1918,non-canon
1880_Leriche-Henri_Henri-Leriche-La-Soutane-aux-orties,1880,henri leriche,henri leriche la soutane aux orties,False,male,1944,non-canon
1880_Feval-Paul_Une-histoire-de-revenants,1880,paul feval,une histoire de revenants,False,male,1887,non-canon
1880_Marechal-Marie_Un-mariage-a-l-etranger,1880,marie marechal,un mariage a l etranger,False,female,19--,non-canon
1880_Ulbach-Louis_Le-Chateau-des-Epines,1880,louis ulbach,le chateau des epines,False,male,1889,non-canon
1880_Navery-Raoul-de_Les-Voyages-de-Camoens,1880,raoul de navery,les voyages de camoens,False,female,1885,non-canon
1880_Stapleaux-Leopold_Le-pendu-de-la-Foret-Noire,1880,leopold stapleaux,le pendu de la foret noire,False,male,1891,non-canon
1881_Greville-Henry_Perdue,1881,henry greville,perdue,False,female,1902,non-canon
1881_Sauniere-Paul_La-Succession-Marignan,1881,paul sauniere,la succession marignan,False,male,1894,non-canon
1881_Pressense-Elise-de_Petite-mere,1881,elise de pressense,petite mere,False,female,1901,non-canon
1881_France-Anatole_Le-crime-de-Sylvestre-Bonnard,1881,anatole france,le crime de sylvestre bonnard,True,male,1904,canon
1881_R-L._Un-amour-heureux,1881,l. r,un amour heureux,False,,1881,non-canon
1881_Barbey-d-Aurevilly-Jules_Une-histoire-sans-nom,1881,d aurevilly jules barbey,une histoire sans nom,True,male,1889,canon
1881_Gaboriau-Emile_Les-amours-d-une-empoisonneuse,1881,emile gaboriau,les amours d une empoisonneuse,False,male,1873,non-canon
1881_Loti-Pierre_Le-mariage-de-Loti,1881,pierre loti,le mariage de loti,True,male,1923,canon
1881_Martignat-Mlle-de_Ginette,1881,mlle de martignat,ginette,False,female,1???,non-canon
1881_Loti-Pierre_Fleurs-d-ennui,1881,pierre loti,fleurs d ennui,True,male,1923,canon
1881_Courcy-Alfred-de_Le-Roman-cache,1881,alfred de courcy,le roman cache,False,male,1888,non-canon
1881_Lemonnier-Camille_Les-charniers,1881,camille lemonnier,les charniers,False,male,1913,non-canon
1881_Feval-Paul_Roger-Bontemps,1881,paul feval,roger bontemps,False,male,1887,non-canon
1881_Cherbuliez-Victor_Noirs-et-Rouges,1881,victor cherbuliez,noirs et rouges,False,male,1899,non-canon
1881_Stolz-Madame-de_Les-deux-reines,1881,madame de stolz,les deux reines,False,female,1898,non-canon
1881_Greville-Henry_Lucie-Rodey,1881,henry greville,lucie rodey,False,female,1902,non-canon
1881_Valles-Jules_Le-Bachelier,1881,jules valles,le bachelier,True,male,1885,canon
1881_Malot-Hector_Une-femme-d-argent,1881,hector malot,une femme d argent,False,male,1907,non-canon
1881_Fleuriot-Zenaide_Alberte,1881,zenaide fleuriot,alberte,False,female,1890,non-canon
1881_Malot-Hector_Seduction,1881,hector malot,seduction,False,male,1907,non-canon
1881_Guy-de-Maupassant_La-maison-Tellier,1881,de maupassant guy,la maison tellier,True,male,1893,canon
1881_Desbeaux-Emile_Les-Pourquoi-de-mademoiselle-Suzanne,1881,emile desbeaux,les pourquoi de mademoiselle suzanne,False,male,1903,non-canon
