,text_surronding
Crevel-René_La-mort-difficile_<Pierre-777>_20009,". - C' est vrai Pierre , je me sauve"
Crevel-René_La-mort-difficile_<Pierre-777>_20011,"C' est vrai Pierre , je me sauve . »"
Crevel-René_La-mort-difficile_<Pierre-777>_20022,les deux se lèvent . Diane interroge : « Que
Crevel-René_La-mort-difficile_<Pierre-777>_20028,interroge : « Que fais - tu après dîner ?
Crevel-René_La-mort-difficile_<Pierre-777>_20036,dîner ? Avec qui sors - tu ? » En
Crevel-René_La-mort-difficile_<Pierre-777>_20042,"tu ? » En réponse Pierre jette un nom ,"
Crevel-René_La-mort-difficile_<Pierre-777>_20058,: « Bruggle . - Tu le vois donc tous
Crevel-René_La-mort-difficile_<Pierre-777>_20067,"tous les soirs ? - Dame , je n' ai"
Crevel-René_La-mort-difficile_<Pierre-777>_20069,"soirs ? - Dame , je n' ai pas tant"
Crevel-René_La-mort-difficile_<Pierre-777>_20083,est un des rares qui m' aiment . - Tu
Crevel-René_La-mort-difficile_<Pierre-777>_20087,qui m' aiment . - Tu n' en as pas
Crevel-René_La-mort-difficile_<Pierre-777>_20118,"de l' affection qu' il me porte , je réponds"
Crevel-René_La-mort-difficile_<Pierre-777>_20121,"qu' il me porte , je réponds tout comme de"
Crevel-René_La-mort-difficile_<Pierre-777>_20128,tout comme de celle que j' ai pour lui .
Crevel-René_La-mort-difficile_<Pierre-777>_20134,ai pour lui . Et toi ? » Diane ne
Crevel-René_La-mort-difficile_<Pierre-777>_20137,. Et toi ? » Diane ne dit rien .
Crevel-René_La-mort-difficile_<Pierre-777>_20165,yeux deviennent plus brillants . Pierre pense : « On
Crevel-René_La-mort-difficile_<Pierre-777>_20170,Pierre pense : « On lui aura dit qu' Arthur
Crevel-René_La-mort-difficile_<Pierre-777>_20176,aura dit qu' Arthur et moi . . . »
Crevel-René_La-mort-difficile_<Pierre-777>_20182,". . . » et il espère des larmes ,"
Crevel-René_La-mort-difficile_<Pierre-777>_20187,"il espère des larmes , constate que Diane est jalouse"
Crevel-René_La-mort-difficile_<Pierre-777>_20189,"des larmes , constate que Diane est jalouse de Bruggle"
Crevel-René_La-mort-difficile_<Pierre-777>_20196,"jalouse de Bruggle , et se demande : « Cette"
Crevel-René_La-mort-difficile_<Pierre-777>_20197,"de Bruggle , et se demande : « Cette jalousie"
Crevel-René_La-mort-difficile_<Pierre-777>_20218,? » Mais de nouveau il a honte . Cette
Crevel-René_La-mort-difficile_<Pierre-777>_20249,de jouer va - t - il continuer à faire
Crevel-René_La-mort-difficile_<Pierre-777>_20255,il continuer à faire souffrir celle dont lui vient toute
Crevel-René_La-mort-difficile_<Pierre-777>_20256,continuer à faire souffrir celle dont lui vient toute paix
Crevel-René_La-mort-difficile_<Pierre-777>_20257,à faire souffrir celle dont lui vient toute paix ?
Crevel-René_La-mort-difficile_<Pierre-777>_20262,lui vient toute paix ? Il sait que si Mme
Crevel-René_La-mort-difficile_<Pierre-777>_20287,rendez - vous qu' il lui a donné ce soir
Crevel-René_La-mort-difficile_<Pierre-777>_20336,coup de téléphone pour supplier Diane de déjeuner avec lui
Crevel-René_La-mort-difficile_<Pierre-777>_20343,déjeuner avec lui ou de l' attendre vers deux heures
Crevel-René_La-mort-difficile_<Pierre-777>_20368,consolation sur les quais . Pierre se traite de lâche
Crevel-René_La-mort-difficile_<Pierre-777>_20374,"se traite de lâche , s' enfonce les ongles dans"
Crevel-René_La-mort-difficile_<Pierre-777>_20375,"traite de lâche , s' enfonce les ongles dans les"
Crevel-René_La-mort-difficile_<Pierre-777>_20385,"paumes pour se punir , se jure que jamais plus"
Crevel-René_La-mort-difficile_<Pierre-777>_20390,se jure que jamais plus il n' aura cette odieuse
Crevel-René_La-mort-difficile_<Pierre-777>_20397,"aura cette odieuse conduite envers Diane , et comme il"
Crevel-René_La-mort-difficile_<Pierre-777>_20401,"envers Diane , et comme il ne veut pas voir"
Crevel-René_La-mort-difficile_<Pierre-777>_20411,"les larmes qui , par sa faute , vont couler"
Crevel-René_La-mort-difficile_<Pierre-777>_20422,"- être , doucement , ses lèvres caressent deux yeux"
Crevel-René_La-mort-difficile_<Pierre-777>_20429,"caressent deux yeux , et Diane oublie les gestes impatients"
Crevel-René_La-mort-difficile_<Pierre-777>_20443,et surtout cette voix qu' il prend chaque fois qu'
Crevel-René_La-mort-difficile_<Pierre-777>_20448,il prend chaque fois qu' il lui parle de Bruggle
Crevel-René_La-mort-difficile_<Pierre-777>_20449,prend chaque fois qu' il lui parle de Bruggle pour
Crevel-René_La-mort-difficile_<Pierre-777>_20463,", les exagérer même . Il n' avait pas besoin"
Crevel-René_La-mort-difficile_<Pierre-777>_20476,"un tel soin pour qu' elle comprît , souffrît ."
Crevel-René_La-mort-difficile_<Pierre-777>_20479,"pour qu' elle comprît , souffrît . Or non seulement"
Crevel-René_La-mort-difficile_<Pierre-777>_20484,"souffrît . Or non seulement Diane excuse Pierre , mais"
Crevel-René_La-mort-difficile_<Pierre-777>_20486,"Or non seulement Diane excuse Pierre , mais encore s'"
Crevel-René_La-mort-difficile_<Pierre-777>_20490,"excuse Pierre , mais encore s' ingénie à trouver de"
Crevel-René_La-mort-difficile_<Pierre-777>_20491,"Pierre , mais encore s' ingénie à trouver de nouvelles"
Crevel-René_La-mort-difficile_<Pierre-777>_20498,"trouver de nouvelles raisons de le plaindre , de l'"
Crevel-René_La-mort-difficile_<Pierre-777>_20502,"de le plaindre , de l' aimer mieux : «"
