,text_surronding
Delly_Le-violon-du-tzigane_<elle-263>_9077,devons y aller demain ; tu viendras me dire bonjour
Delly_Le-violon-du-tzigane_<elle-263>_9085,"dire bonjour et me montrer ta petite blessure , entends"
Delly_Le-violon-du-tzigane_<elle-263>_9090,"ta petite blessure , entends - tu ?Elle murmura timidement"
Delly_Le-violon-du-tzigane_<elle-263>_9104,. . . on ne me permettra pas . .
Delly_Le-violon-du-tzigane_<elle-263>_9132,peu pâle . – Si tu dis que je te
Delly_Le-violon-du-tzigane_<elle-263>_9136,"Si tu dis que je te l' ai demandé ,"
Delly_Le-violon-du-tzigane_<elle-263>_9142,"l' ai demandé , on te permettra . . ."
Delly_Le-violon-du-tzigane_<elle-263>_9152,"Allons , au revoir , Mirka . . . Madame"
Delly_Le-violon-du-tzigane_<elle-263>_9156,", Mirka . . . Madame , voulez - vous"
Delly_Le-violon-du-tzigane_<elle-263>_9159,". . Madame , voulez - vous accepter ceci pour"
Delly_Le-violon-du-tzigane_<elle-263>_9168,pour acheter quelques friandises à vos petits enfants ?Il tendait
Delly_Le-violon-du-tzigane_<elle-263>_9174,"petits enfants ?Il tendait à Anna , d' un geste"
Delly_Le-violon-du-tzigane_<elle-263>_9192,pièce d' or dédaignée par Mirka . – Prenez donc
Delly_Le-violon-du-tzigane_<elle-263>_9204,"- il , voyant qu' elle hésitait . Cela fera"
Delly_Le-violon-du-tzigane_<elle-263>_9230,"un peu . Tandis qu' Anna le remerciait , il"
Delly_Le-violon-du-tzigane_<elle-263>_9258,". – Au revoir , petite tzigane ! . ."
Delly_Le-violon-du-tzigane_<elle-263>_9284,intonations un peu impératives . Anna et Mirka se regardèrent
Delly_Le-violon-du-tzigane_<elle-263>_9286,peu impératives . Anna et Mirka se regardèrent disparaître au
Delly_Le-violon-du-tzigane_<elle-263>_9296,détour de la route . La jeune femme saisit alors
Delly_Le-violon-du-tzigane_<elle-263>_9304,saisit alors les mains de l' enfant et l' attira
Delly_Le-violon-du-tzigane_<elle-263>_9307,mains de l' enfant et l' attira contre sa poitrine
Delly_Le-violon-du-tzigane_<elle-263>_9308,de l' enfant et l' attira contre sa poitrine .
Delly_Le-violon-du-tzigane_<elle-263>_9310,enfant et l' attira contre sa poitrine . – Merci
Delly_Le-violon-du-tzigane_<elle-263>_9316,"poitrine . – Merci , Mirka , ma chère petite"
Delly_Le-violon-du-tzigane_<elle-263>_9318,"– Merci , Mirka , ma chère petite , tu"
Delly_Le-violon-du-tzigane_<elle-263>_9322,", ma chère petite , tu as sauvé mon Hænsel"
Delly_Le-violon-du-tzigane_<elle-263>_9325,"petite , tu as sauvé mon Hænsel !– Oh !"
Delly_Le-violon-du-tzigane_<elle-263>_9344,". rien du tout , Mme Buntz ! Et je"
Delly_Le-violon-du-tzigane_<elle-263>_9348,", Mme Buntz ! Et je suis si contente d'"
Delly_Le-violon-du-tzigane_<elle-263>_9358,avoir pu faire cela pour vous qui êtes si bonne
Delly_Le-violon-du-tzigane_<elle-263>_9359,pu faire cela pour vous qui êtes si bonne !Elle
Delly_Le-violon-du-tzigane_<elle-263>_9365,êtes si bonne !Elle penchait sa tête sur l' épaule
Delly_Le-violon-du-tzigane_<elle-263>_9371,"tête sur l' épaule de la jeune femme , et"
Delly_Le-violon-du-tzigane_<elle-263>_9376,"la jeune femme , et son regard se faisait si"
Delly_Le-violon-du-tzigane_<elle-263>_9386,"doux , si caressant qu' Anna en fut frappée ."
Delly_Le-violon-du-tzigane_<elle-263>_9392,en fut frappée . – Pauvre petite chérie ! dit
Delly_Le-violon-du-tzigane_<elle-263>_9397,Pauvre petite chérie ! dit - elle en l' embrassant
Delly_Le-violon-du-tzigane_<elle-263>_9400,! dit - elle en l' embrassant . C' est
Delly_Le-violon-du-tzigane_<elle-263>_9421,"justement ! . . . Mon oncle , arrivez vite"
Delly_Le-violon-du-tzigane_<elle-263>_9428,", arrivez vite pour féliciter la brave petite Mirka !Quand"
Delly_Le-violon-du-tzigane_<elle-263>_9433,la brave petite Mirka !Quand Anna eut terminé son récit
Delly_Le-violon-du-tzigane_<elle-263>_9436,"Mirka !Quand Anna eut terminé son récit , ému ,"
Delly_Le-violon-du-tzigane_<elle-263>_9449,main sur la tête de Mirka . – C' est
Delly_Le-violon-du-tzigane_<elle-263>_9456,"– C' est bien , Mirka , dit - il"
Delly_Le-violon-du-tzigane_<elle-263>_9464,"- il gravement . Je te remercie aussi , moi"
Delly_Le-violon-du-tzigane_<elle-263>_9484,"Et pensez - vous , mon oncle , que cette"
Delly_Le-violon-du-tzigane_<elle-263>_9488,", mon oncle , que cette petite princesse a refusé"
