,text_surronding
Daudet-Alphonse_L-Immortel_<Paul-3741>_68711,"toujours libre de lui , causeur , sans parvenir à"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68742,les pages . Seulement quand il lui fit ses adieux
Daudet-Alphonse_L-Immortel_<Paul-3741>_68745,"Seulement quand il lui fit ses adieux , ses remerciements"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68748,"lui fit ses adieux , ses remerciements pour sa longue"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68751,"adieux , ses remerciements pour sa longue et bonne hospitalité"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68757,"longue et bonne hospitalité , il vit dans la lumière"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68788,"de fauve mourant . Dans sa chambre , le jeune"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68791,". Dans sa chambre , le jeune homme s' assura"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68804,"du fumoir était fermé , éteignit tout et attendit ,"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68807,"fermé , éteignit tout et attendit , immobile sur le"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68825,"elle ne venait pas , il s' était trompé ,"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68871,"doigt plutôt que frappé . Il ne bougea pas ,"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68876,"Il ne bougea pas , résista même à une tousserie"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68883,"à une tousserie avertissante , l' entendit s' éloigner ,"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68901,"Maintenant , pensa - t - il , elle est"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68908,", elle est prise . J' en ferai ce que"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68913,J' en ferai ce que je voudrai … et il
Daudet-Alphonse_L-Immortel_<Paul-3741>_68917,que je voudrai … et il se coucha tranquillement .
Daudet-Alphonse_L-Immortel_<Paul-3741>_68924,coucha tranquillement . « Si je m' appelais le prince
Daudet-Alphonse_L-Immortel_<Paul-3741>_68936,", seriez - vous devenue ma femme à l' expiration"
Daudet-Alphonse_L-Immortel_<Paul-3741>_68954,"ne vous aimait pas et Paul Astier vous aime ,"
