,text_surronding
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39535,dis tout cela parce que vous avez l' air bien
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39542,l' air bien élevé … Je toussotai . Je ne
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39545,élevé … Je toussotai . Je ne savais quoi lui
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39553,quoi lui répondre . — Vous êtes de bonne famille
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39559,"êtes de bonne famille , vous … — Oh ,"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39568,", non … , ai - je dit . Il"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39575,dit . Il marchait devant moi et je quêtais du
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39577,Il marchait devant moi et je quêtais du regard le
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39595,moindre ampoule aux alentours . Je tendais les bras en
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39644,mon petit père ? Il me serra le bras très
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39661,Il était en face de moi . Je retrouvais le
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39663,en face de moi . Je retrouvais le bout phosphorescent
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39700,cette histoire de cinéma … Je ne le voyais pas
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39707,"le voyais pas , mais j' avais rarement senti chez"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39741,… Comme Albert … Il me tira par le bras
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39753,reprîmes notre marche . Il me serrait le biceps de
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39765,plus fort . — Je vous parle de tout cela
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39773,tout cela parce que je vous trouve sympathique … et
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39793,travers toute cette étendue . Je ne comprenais pas comment
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39809,"le noir . S' il me semait , je n'"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39812,"S' il me semait , je n' avais aucune chance"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39819,avais aucune chance de retrouver mon chemin . — Et
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39829,si nous rentrions ? ai - je dit . —
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39835,"je dit . — Voyez - vous , Yvonne a"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39860,", très dangereux … Il m' avait lâché le biceps"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39872,"ne pas le perdre , je serrais entre mes doigts"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39875,"perdre , je serrais entre mes doigts le pan de"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39912,Il accélérait sa marche mais je le tenais toujours par
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_39962,"dessus de nos têtes , m' ont ébloui . Il"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40015,"plus vaste . — Excusez - moi , mon petit"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40018,"— Excusez - moi , mon petit père , mais"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40064,"Chausson aux pneus crevés . Je remarquai , à notre"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40131,Qu' est - ce que vous pensez de ma guinguette
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40163,l' un en face de l' autre . Il appuyait
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40214,est ma charmille … Il me désignait les voitures américaines
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40254,terrible de ne plus aimer son métier … Je grimaçai
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40257,plus aimer son métier … Je grimaçai un sourire incrédule
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40280,"? — Oui , ai - je dit , sans"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40291,très bien de quel métier il s' agissait . —
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40308,feu tout flamme … Il m' enveloppait d' un regard
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40315,d' un regard tendre qui me bouleversait . — Tout
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40445,- bleu glacé . — Vous voulez une menthe à
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40458,C' est tout ce que j' ai ici … Il
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40462,que j' ai ici … Il se dirigeait vers l'
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40470,"vers l' atelier vitré et revenait avec deux verres ,"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40494,"Il y a des jours mon vieux , où je"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40498,"jours mon vieux , où je me demande ce que"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40503,je me demande ce que je fous dans ce garage
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40511,"ce garage … Décidément , il avait besoin de se"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40529,C' est trop grand pour moi . Il balayait du
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40531,trop grand pour moi . Il balayait du bras toute
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40552,a quittés … Et puis ma femme … Et puis
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40566,"… — Mais elle vient vous voir souvent , ai"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40571,"vous voir souvent , ai - je avancé . —"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40603,"nouvelle Martine Carol , ai - je répliqué d' une"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40625,Elle est trop paresseuse … Il avait avalé de travers
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40639,à l' eau et s' étranglait . Il toussait .
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40641,eau et s' étranglait . Il toussait . Il ne
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40644,étranglait . Il toussait . Il ne pouvait plus s'
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40651,pouvait plus s' arrêter et devenait écarlate . Il allait
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40654,arrêter et devenait écarlate . Il allait certainement suffoquer .
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40659,Il allait certainement suffoquer . Je lui donnai de grandes
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40660,allait certainement suffoquer . Je lui donnai de grandes claques
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40672,dos jusqu' à ce que sa toux se fût calmée
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40678,toux se fût calmée . Il a levé vers moi
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40682,. Il a levé vers moi des yeux pleins de
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40701,"de bile … hein , mon petit père ? Sa"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40705,", mon petit père ? Sa voix était plus sourde"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40716,jamais . Complètement usée . Je ne comprenais qu' un
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40733,rétablir le reste . — Vous êtes un gentil garçon
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40735,"reste . — Vous êtes un gentil garçon , vous"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40739,"êtes un gentil garçon , vous , mon petit père"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40741,"gentil garçon , vous , mon petit père … Et"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40794,de mètres de nous . J' ai reconnu la silhouette
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40841,à hauteur de poitrine . Je n' oublierai jamais la
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40875,"La voilà , a constaté l' oncle . Vous ne"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40878,a constaté l' oncle . Vous ne lui répétez pas
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40885,"lui répétez pas ce que je vous ai dit ,"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40886,"répétez pas ce que je vous ai dit , hein"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40934,"air toute petite , ai - je remarqué . —"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_40946,"toute petite , a dit l' oncle . C' est"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_41006,"à la table , entre l' oncle et moi ."
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_41009,", entre l' oncle et moi . Elle était un"
Modiano-Patrick_Villa-Triste_<l' oncle-2096>_41029,"tenir compagnie , a dit l' oncle . Tu veux"
