,text_surronding
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28206,"aucun secours . Réduit à mes propres forces , je"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28210,"à mes propres forces , je devais immanquablement mourir de"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28242,"la crainte des punitions ? Je me dis que ,"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28251,", quant au logement , je m' installerais dans une"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28267,"la nourriture , n' avais - je pas , là"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28278,"haut sur la falaise dont je venais de dégringoler ,"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28300,"la plus large part à mon formidable appétit , pouvaient"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28307,"appétit , pouvaient suffire à ma nourriture pendant plusieurs jours"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28318,"Or , ces quelques jours me semblaient interminables , et"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28323,"me semblaient interminables , et je n' avais pas assez"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28335,pour prévoir au delà . Je me hâtai donc d'
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28341,"me hâtai donc d' exécuter mon projet , et je"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28345,"exécuter mon projet , et je remontai péniblement vers la"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28359,la falaise où se trouvait mon gibier . J' en
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28362,se trouvait mon gibier . J' en chargeai une partie
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28374,sac de veau marin que je portais sur le dos
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28388,"placé dans la poche de mon filet , et enfin"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28397,enfin dans le capuchon de mon surtout . Les oiseaux
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28403,surtout . Les oiseaux que j' avais déposés déjà dans
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28415,"et qui , lors de ma chute , n' avaient"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28427,"contribué sans doute à préserver ma tête , formaient maintenant"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28436,maintenant une véritable purée dont je me régalai avec délices
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28449,"réconforté par ce rafraîchissement , je me mis en route"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28459,"; puis , écrasé sous mon fardeau , tout moulu"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28473,"gémissant à chaque pas , je m' enfonçai dans la"
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28501,. — Le traîneau . Je marchai ainsi pendant plusieurs
Berthet-Elie_Les-Petits-ecoliers-dans-les-cinq-parties-du-monde_<j'-1140>_28508,"ainsi pendant plusieurs heures ; mes innombrables confusions , d'"
