,text_surronding
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78723,Dieu ! Pourquoi n' es - tu pas resté loin
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78730,"pas resté loin ? De moi , de nous ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78737,"de nous , que vas - tu faire ? Mon"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78749,faut - il ! Que je suis malheureuse !Elle pleurait
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78758,"pleurait , debout , et continuait de tendre les mains"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78765,"tendre les mains , pour l' implorer peut - être"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78773,"- être , ou pour le repousser loin d' elle"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78777,"pour le repousser loin d' elle , avec toute la"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78784,"avec toute la souffrance qu' il apportait . Lui ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78787,"souffrance qu' il apportait . Lui , cependant , la"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78791,". Lui , cependant , la regardait , et son"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78795,", la regardait , et son cœur était plein d'"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78812,"pitoyable qui sourdait de toutes ses fibres , qui l'"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78816,"toutes ses fibres , qui l' inondait à large flot"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78822,inondait à large flot . Sandrine ! Sandrine ! C'
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78824,large flot . Sandrine ! Sandrine ! C' était bien
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78826,". Sandrine ! Sandrine ! C' était bien elle ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78829,"Sandrine ! C' était bien elle , toujours faible et"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78855,"une volonté plus hardie . La pauvre proie , sans"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78863,", sans autre défense que ses larmes . Hélas !"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78884,que peuvent les larmes de Sandrine ?Comme tout à l'
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78896,"avec plus d' âpreté , il se raidit contre lui"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78900,", il se raidit contre lui - même , contre"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78908,", contre la joie qui le soulevait . Plus tard"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78936,que la tâche commençait . Il demeura debout contre la
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78951,"sur le bois massif :— J' ai bien compris ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78956,"J' ai bien compris , Sandrine , on t' avait"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78959,"compris , Sandrine , on t' avait montée contre moi"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78963,on t' avait montée contre moi . Toute ta colère
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78966,montée contre moi . Toute ta colère des premiers jours
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78978,s' en est servi contre moi . Tu n' étais
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78980,est servi contre moi . Tu n' étais pas grand
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78990,"- chose , va ! C' était moi qui comptais"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78992,", va ! C' était moi qui comptais , moi"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78993,"va ! C' était moi qui comptais , moi qu'"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78996,"était moi qui comptais , moi qu' on voulait toucher"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_78997,"moi qui comptais , moi qu' on voulait toucher ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79005,"toucher , abattre à travers toi ! Et quand tu"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79009,travers toi ! Et quand tu m' écrivais la lettre
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79010,"toi ! Et quand tu m' écrivais la lettre ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79015,"m' écrivais la lettre , tu ne t' en es"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79030,y avait quelqu' un derrière ton dos . Elle tressaillit
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79033,un derrière ton dos . Elle tressaillit . Raboliot continua
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79036,dos . Elle tressaillit . Raboliot continua :— Quand Tasie
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79043,":— Quand Tasie est venue te voir , tu n'"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79046,"est venue te voir , tu n' en as parlé"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79060,"popa , avoua - t - elle . — Je"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79064,t - elle . — Je m' en doutais …
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79078,"? Il faut bien tout me dire , Sandrine ."
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79081,"bien tout me dire , Sandrine . Après le coup"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79104,"une enquête , ou pour me guetter déjà . On"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79111,déjà . On a dû te parler … revenir …
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79123,"- i' vrai ?Il répondit lui - même , après"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79137,C' est vrai . Et il se mit à brûler
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79146,"brûler et transir , serrant ses dents pour les empêcher"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79156,"de claquer . Voilà … Il avançait tout droit ,"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79181,"l' Aubette au soleil , il avançait dans une implacable"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79197,cet aride flamboiement . S' il avait vu des faucheurs
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79222,"ailleurs , en dehors de sa route . Et même"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79235,"même Sandrine , quelque chose le séparait d' elles encore"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79254,zone d' air vibrant qui le brûlait et le glaçait
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79257,vibrant qui le brûlait et le glaçait ensemble . Devant
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79262,"le glaçait ensemble . Devant ses yeux , la forme"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79282,"répétait : « Pardon , Raboliot ! Est - ce"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79300,"se tordait les bras , l' adjurant de ne plus"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79321,"par pitié ! On devait l' avoir vu , en"
Genevoix-Maurice_Raboliot_<du boulanger-3303>_79355,"ils allaient venir , et il allait venir , sûrement"
