,text_surronding
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19514,— Pourquoi donc ne voulez - vous pas soulager sur
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19521,pas soulager sur l' heure votre cœur ? observa -
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19527,"cœur ? observa - t - il , déplus en"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19535,déplus en plus étonné ; vous viendrez demain au confessionnal
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19541,viendrez demain au confessionnal pour me demander l' absolution ;
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19552,", aujourd' hui pourquoi ne me parleriez - vous pas"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19554,hui pourquoi ne me parleriez - vous pas comme à
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19559,- vous pas comme à votre ami et père en
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19566,et père en Dieu ? Vous baissez la vue et
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19572,baissez la vue et n' osez me répondre . .
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19573,la vue et n' osez me répondre . . .
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19580,". . . Oh ! ma fille , vous avez"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19583,"Oh ! ma fille , vous avez donc quelque chose"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19589,avez donc quelque chose à vous reprocher ? vous n'
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19592,chose à vous reprocher ? vous n' êtes donc pas
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19602,tout à fait innocente de votre malheur ! Misé Brun
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19605,"innocente de votre malheur ! Misé Brun , pour toute"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19622,air confus et désespéré . Le père Théotiste demeura un
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19644,n' était jamais entré dans sa pensée que la jeune
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19647,entré dans sa pensée que la jeune femme eut failli
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19655,"eut failli , mais encore il lu i semblait matériellement"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19662,i semblait matériellement impossible qu' elle eût été induite en
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19670,"induite en tentation , tant il la savait étroitement surveillée"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19671,"en tentation , tant il la savait étroitement surveillée et"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19679,"surveillée et gardée , — Ma fille , dit -"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19683,"— Ma fille , dit - il enfin avec cet"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19703,"les plus grands criminels ; ma fille , je suis"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19706,"criminels ; ma fille , je suis ici non pour"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19712,"suis ici non pour épouvanter votre conscience , mais pour"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19720,mais pour consoler et fortifier votre âme : de quelle
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19727,: de quelle mauvaise action vous êtes vous rendue coupable
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19733,"êtes vous rendue coupable ? Elle joignit lès mains ,"
Reybaud-Henriette-Etiennette-Fanny_Rose_<Le père Théotiste-769>_19742,", et , rassemblant toutes ses forces , elle dit"
