,text_surronding
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50915,nous regrettons la nuit de tes pensers d' à présent
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50928,aurons point de répit que tu ne sois éclairé enfin
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50944,"que surpris , songeait que l' homme Samuéla était peu"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50973,"? D' ailleurs , malgré son moment d' oubli ,"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50978,"son moment d' oubli , Térii savait fort bien ,"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_50987,", encore , ce qu' il savait , sur les"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51003,"culte , les tapu . Il n' entendait recevoir aucune"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51013,"leçon : – « Vous m' appelez ignorant , »"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51019,"appelez ignorant , » conclut - il , « vraiment"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51025,"il , « vraiment ! je veux rester l' ignorant"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51028,vraiment ! je veux rester l' ignorant que je suis
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51030,je veux rester l' ignorant que je suis ! –
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51031,veux rester l' ignorant que je suis ! – Hiè
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51038,! – Hiè ! » Samuéla eut un petit rire
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51067,". Des gens , comme Térii , avaient , pendant"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51089,"– Eh bien ? » Samuéla , sans répondre ,"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51147,"entendre , » dit simplement Samuéla ; et il ajouta"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51150,dit simplement Samuéla ; et il ajouta : « d'
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51157,": « d' ailleurs , tu ne pouvais mieux trouver"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51163,"ne pouvais mieux trouver que moi , parmi les fétii"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51175,. Voici douze semaines que je suis Professeur de Christianité
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51188,de premier rang … » Térii ne répliqua point .
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51209,", on s' efforça de l' éclairer . Aux longs"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51217,Aux longs avis précieux de l' ancien façonneur - de
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51317,", indiscontinument . †† Ainsi Térii put connaître par quelle"
Segalen-Victor_Les-Immemoriaux_<Elle-2938>_51433,"indigne voleur » , affirma Térii , en songeant à"
Segalen-Victor_Les-Immemoriaux_<Haamanihi no Huahiné-3035>_51571,"aussitôt . Par exemple , Haamanihi no Huahiné … »"
Segalen-Victor_Les-Immemoriaux_<Haamanihi no Huahiné-3035>_51584,de ce grand - prêtre qui feignait avec persévérance le
Segalen-Victor_Les-Immemoriaux_<Haamanihi no Huahiné-3035>_51599,de gagner leur aide : il apparaissait bien ingénieux ;
Segalen-Victor_Les-Immemoriaux_<Haamanihi no Huahiné-3035>_51607,ingénieux ; mais les Arioï l' avaient chassé de leur
Segalen-Victor_Les-Immemoriaux_<Haamanihi no Huahiné-3035>_51619,"– « Eh bien ! Haamanihi fut attiré , avec"
Segalen-Victor_Les-Immemoriaux_<Haamanihi no Huahiné-3035>_51666,agitait pour qu' on tuât le grand - prêtre .
Segalen-Victor_Les-Immemoriaux_<Haamanihi no Huahiné-3035>_51715,"une hache et courut sur Haamanihi . Le vieux ,"
Segalen-Victor_Les-Immemoriaux_<Haamanihi no Huahiné-3035>_51741,"et , par derrière , lui ébrécha l' épaule ."
Segalen-Victor_Les-Immemoriaux_<Haamanihi no Huahiné-3035>_51746,lui ébrécha l' épaule . Haamanihi roula sur le dos
