,text_surronding
Renard-Jules_Bucoliques_<BERTHE I-1126>_32905,absorbée tourne sa cuiller dans sa tasse de tilleul et
Renard-Jules_Bucoliques_<BERTHE I-1126>_32910,"sa tasse de tilleul et elle , regarde au fond"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32927,"pas de bruit , dit - elle , mon sucre"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32930,", dit - elle , mon sucre est en train"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32943,". — Oh ! dit - elle , il pousse"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32953,des petites bulles . Et elle tourne de plus en
Renard-Jules_Bucoliques_<BERTHE I-1126>_32967,": — Ah ! dit - elle enfin , mon"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32971,"dit - elle enfin , mon sucre est mort !"
Renard-Jules_Bucoliques_<BERTHE I-1126>_32977,sucre est mort ! XV LA MAMAN Tiens - toi
Renard-Jules_Bucoliques_<BERTHE I-1126>_32980,! XV LA MAMAN Tiens - toi tranquille ! tu
Renard-Jules_Bucoliques_<BERTHE I-1126>_32984,Tiens - toi tranquille ! tu remues comme un panier
Renard-Jules_Bucoliques_<BERTHE I-1126>_32995,rats . Ne frotte pas tes mains sur ma manche
Renard-Jules_Bucoliques_<BERTHE I-1126>_32998,frotte pas tes mains sur ma manche pourvoir si elles
Renard-Jules_Bucoliques_<BERTHE I-1126>_33006,si elles sont propres . Je ne veux pas de
Renard-Jules_Bucoliques_<BERTHE I-1126>_33011,Je ne veux pas de ton baiser au jus de
Renard-Jules_Bucoliques_<BERTHE I-1126>_33030,bouteille . Ne mets pas ton rond de serviette sur
Renard-Jules_Bucoliques_<BERTHE I-1126>_33035,ton rond de serviette sur ta tête . BERTHE C'
Renard-Jules_Bucoliques_<BERTHE I-1126>_33038,serviette sur ta tête . BERTHE C' est pour faire
Renard-Jules_Bucoliques_<BERTHE I-1126>_33046,pour faire la reine . LA MAMAN Je te dis
Renard-Jules_Bucoliques_<BERTHE I-1126>_33048,la reine . LA MAMAN Je te dis d' essuyer
Renard-Jules_Bucoliques_<BERTHE I-1126>_33049,reine . LA MAMAN Je te dis d' essuyer ton
Renard-Jules_Bucoliques_<BERTHE I-1126>_33053,Je te dis d' essuyer ton couteau sur ta serviette
Renard-Jules_Bucoliques_<BERTHE I-1126>_33056,d' essuyer ton couteau sur ta serviette et non de
Renard-Jules_Bucoliques_<BERTHE I-1126>_33064,non de l' aiguiser . Tu as six prunes :
Renard-Jules_Bucoliques_<BERTHE I-1126>_33070,as six prunes : il me faut six noyaux .
Renard-Jules_Bucoliques_<BERTHE I-1126>_33075,me faut six noyaux . Je t' ai déjà dit
Renard-Jules_Bucoliques_<BERTHE I-1126>_33076,faut six noyaux . Je t' ai déjà dit qu'
Renard-Jules_Bucoliques_<BERTHE I-1126>_33091,confitures avec les doigts . BERTHE Je croyais que c'
Renard-Jules_Bucoliques_<BERTHE I-1126>_33100,c' était un os . LA MAMAN Tu fais des
Renard-Jules_Bucoliques_<BERTHE I-1126>_33102,un os . LA MAMAN Tu fais des escargots de
Renard-Jules_Bucoliques_<BERTHE I-1126>_33109,des escargots de confitures sur ta serviette . BERTHE Une
Renard-Jules_Bucoliques_<BERTHE I-1126>_33112,"confitures sur ta serviette . BERTHE Une autre fois ,"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33117,"BERTHE Une autre fois , je demanderai une tartine de"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33125,tartine de pain sec . LA MAMAN Mouche - toi
Renard-Jules_Bucoliques_<BERTHE I-1126>_33128,sec . LA MAMAN Mouche - toi . BERTHE Attends
Renard-Jules_Bucoliques_<BERTHE I-1126>_33131,MAMAN Mouche - toi . BERTHE Attends que je cherche
Renard-Jules_Bucoliques_<BERTHE I-1126>_33134,"toi . BERTHE Attends que je cherche mon mouchoir ,"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33136,"BERTHE Attends que je cherche mon mouchoir , comme le"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33145,"le dada au cirque , LA MAMAN Ne jette pas"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33150,"LA MAMAN Ne jette pas tes graines de raisin ,"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33159,", on glisse dessus . BERTHE Est - ce que"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33183,les graines de raisin ? LA MAMAN C' est du
Renard-Jules_Bucoliques_<BERTHE I-1126>_33190,C' est du vin . BERTHE Alors je peux faire
Renard-Jules_Bucoliques_<BERTHE I-1126>_33192,du vin . BERTHE Alors je peux faire le pressoir
Renard-Jules_Bucoliques_<BERTHE I-1126>_33199,faire le pressoir . ( Elle enfonce une graine au
Renard-Jules_Bucoliques_<BERTHE I-1126>_33206,"une graine au creux de sa joue , et du"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33214,et du bouc du doigt elle l' écrase contre ses
Renard-Jules_Bucoliques_<BERTHE I-1126>_33218,doigt elle l' écrase contre ses dents . ) LA
Renard-Jules_Bucoliques_<BERTHE I-1126>_33222,contre ses dents . ) LA MAMAN Oh ! tu
Renard-Jules_Bucoliques_<BERTHE I-1126>_33226,) LA MAMAN Oh ! tu n' as pas touché
Renard-Jules_Bucoliques_<BERTHE I-1126>_33232,n' as pas touché à ton pain . BERTHE Tiens
Renard-Jules_Bucoliques_<BERTHE I-1126>_33235,"touché à ton pain . BERTHE Tiens , c' est"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33242,", c' est vrai , je ne l' avais pas"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33249,"l' avais pas vu , mon morceau de pain ."
Renard-Jules_Bucoliques_<BERTHE I-1126>_33254,mon morceau de pain . LA MAMAN Il faut sucer
Renard-Jules_Bucoliques_<BERTHE I-1126>_33259,LA MAMAN Il faut sucer ta dragée et non l'
Renard-Jules_Bucoliques_<BERTHE I-1126>_33266,"et non l' avaler . BERTHE Oui , maman ."
Renard-Jules_Bucoliques_<BERTHE I-1126>_33269,"avaler . BERTHE Oui , maman . Ah ! j'"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33273,", maman . Ah ! j' ai manqué . Donne"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33277,! j' ai manqué . Donne - m' en une
Renard-Jules_Bucoliques_<BERTHE I-1126>_33278,j' ai manqué . Donne - m' en une autre
Renard-Jules_Bucoliques_<BERTHE I-1126>_33284,m' en une autre . LA MAMAN Plie mieux ta
Renard-Jules_Bucoliques_<BERTHE I-1126>_33288,. LA MAMAN Plie mieux ta serviette . BERTHE Et
Renard-Jules_Bucoliques_<BERTHE I-1126>_33291,"Plie mieux ta serviette . BERTHE Et comme ça ,"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33297,"Et comme ça , est - elle encore trop maigre"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33304,"encore trop maigre ? XVI BERTHE Maman , je n'"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33305,"trop maigre ? XVI BERTHE Maman , je n' aime"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33307,"? XVI BERTHE Maman , je n' aime pas la"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33324,là soupe de charbonnier . Je n' aime pas non
Renard-Jules_Bucoliques_<BERTHE I-1126>_33334,plus les haricots blancs . Je n' aime que les
Renard-Jules_Bucoliques_<BERTHE I-1126>_33343,les haricots de Pâques . LA MAMAN Les haricots rouges
Renard-Jules_Bucoliques_<BERTHE I-1126>_33349,MAMAN Les haricots rouges . Mange donc ta côtelette .
Renard-Jules_Bucoliques_<BERTHE I-1126>_33351,haricots rouges . Mange donc ta côtelette . BERTHE Il
Renard-Jules_Bucoliques_<BERTHE I-1126>_33354,Mange donc ta côtelette . BERTHE Il faut bien que
Renard-Jules_Bucoliques_<BERTHE I-1126>_33359,BERTHE Il faut bien que je fasse une tour Eiffel
Renard-Jules_Bucoliques_<BERTHE I-1126>_33365,"fasse une tour Eiffel ! Toi , la belle pomme"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33378,", lu vas aller dans mon ventre . J' aime"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33381,aller dans mon ventre . J' aime aussi les asperges
Renard-Jules_Bucoliques_<BERTHE I-1126>_33409,à la sauce blanche . LA MAMAN Si tu savais
Renard-Jules_Bucoliques_<BERTHE I-1126>_33412,blanche . LA MAMAN Si tu savais seulement par quel
Renard-Jules_Bucoliques_<BERTHE I-1126>_33421,quel bout les prendre ! Tu te trompes toujours de
Renard-Jules_Bucoliques_<BERTHE I-1126>_33428,"trompes toujours de côté . BERTHE ( Vexée , elle"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33432,". BERTHE ( Vexée , elle se tait jusqu' au"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33445,— Pan ! voilà que je me trompe aussi de
Renard-Jules_Bucoliques_<BERTHE I-1126>_33452,trompe aussi de côté pour mon biscuit ! ( Elle
Renard-Jules_Bucoliques_<BERTHE I-1126>_33456,pour mon biscuit ! ( Elle essuie avec sa serviette
Renard-Jules_Bucoliques_<BERTHE I-1126>_33459,! ( Elle essuie avec sa serviette la moitié du
Renard-Jules_Bucoliques_<BERTHE I-1126>_33471,"ment de baigner , et elle baigne Vautre moitié )"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33477,baigne Vautre moitié ) . LA MAMAN Là donc !
Renard-Jules_Bucoliques_<BERTHE I-1126>_33483,MAMAN Là donc ! renverse ta timbale . Encore une
Renard-Jules_Bucoliques_<BERTHE I-1126>_33492,une nappe perdue . Veux - tu ne pas le
Renard-Jules_Bucoliques_<BERTHE I-1126>_33502,"pencher sous la table ! BERTHE Maman , j' écoute"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33503,"sous la table ! BERTHE Maman , j' écoute si"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33505,"table ! BERTHE Maman , j' écoute si le vin"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33516,arrivé par terre . XVII LA MAMAN Ne touche pas
Renard-Jules_Bucoliques_<BERTHE I-1126>_33524,touche pas à ça ! BERTHE C' est du papier
Renard-Jules_Bucoliques_<BERTHE I-1126>_33530,C' est du papier . LA MAMAN C' est un
Renard-Jules_Bucoliques_<BERTHE I-1126>_33540,billet de cent francs . BERTHE Ça ? Ah !
Renard-Jules_Bucoliques_<BERTHE I-1126>_33545,"BERTHE Ça ? Ah ! LA MAMAN Oui , ça"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33557,"est de l' argent . BERTHE , elle écoute par"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33559,"l' argent . BERTHE , elle écoute par la bouche"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33567,"la bouche . Oh ! LA MAMAN Des sous ,"
Renard-Jules_Bucoliques_<BERTHE I-1126>_33573,"MAMAN Des sous , si tu aimes mieux . C'"
