,text_surronding
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36061,"et cruel ! t' ai - je méconnu , n'"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36067,"je méconnu , n' ai - je point partagé ton"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36071,ai - je point partagé ton amour ? Mais je
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36075,partagé ton amour ? Mais je ne partagerai pas ta
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36079,Mais je ne partagerai pas ta folie ! Je t'
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36082,partagerai pas ta folie ! Je t' ai donné la
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36083,pas ta folie ! Je t' ai donné la pureté
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36089,ai donné la pureté de mon âme et le repos
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36095,âme et le repos de ma conscience ; quant à
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36100,"ma conscience ; quant à mon honneur , je ne"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36103,"quant à mon honneur , je ne te le donnerai"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36105,"mon honneur , je ne te le donnerai pas ;"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36119,un autre . – Combien vous êtes habile en théologie
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36129,"et en science héraldique , princesse ! Vous savez ,"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36131,"science héraldique , princesse ! Vous savez , à une"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36163,projette sur un blason . Je vous avoue que je
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36164,sur un blason . Je vous avoue que je n'
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36167,. Je vous avoue que je n' ai jamais bien
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36181,l' amour par Réaumur . J' ai mis de l'
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36193,"aimer sans mesure , à me donner tout entier ;"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36202,"; c' est ainsi que j' aime , c' est"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36209,", c' est ainsi que j' aurais souhaiter d' être"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36220,; mais pas autrement . Vous me verriez perdre la
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36221,mais pas autrement . Vous me verriez perdre la raison
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36228,"perdre la raison , que vous ne voudriez point vous"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36235,voudriez point vous départir de vos sots préjugés ! …
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36240,vos sots préjugés ! … Vous souvient - il d'
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36242,préjugés ! … Vous souvient - il d' une lettre
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36248,il d' une lettre où je vous écrivais : «
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36249,d' une lettre où je vous écrivais : « Ne
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36272,? … » Pourquoi aviez - vous violé cette demande
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36288,", ne croyez pas , princesse , que je compte"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36291,"pas , princesse , que je compte pour rien vos"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36295,"que je compte pour rien vos caresses , votre esprit"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36298,"pour rien vos caresses , votre esprit , votre mérite"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36301,"caresses , votre esprit , votre mérite ! Oh !"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36314,ne saurait apprécier mieux que je ne le fais vos
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36318,que je ne le fais vos charmes et votre condescendance
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36321,le fais vos charmes et votre condescendance à mon égard
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36324,charmes et votre condescendance à mon égard . Mais l'
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36349,"est sa devise , et je suis torturé par votre"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36353,"et je suis torturé par votre demi - dureté ,"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36360,"- dureté , humilié par vos demi - faveurs ."
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36371,Mon Dieu ! comment ai - je pu aimer un
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36387,"… Cessons cette conversation , princesse . Je vous concède"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36389,"cette conversation , princesse . Je vous concède la palme"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36390,"conversation , princesse . Je vous concède la palme de"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36398,palme de l' affection ; je prends sur moi toutes
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36401,affection ; je prends sur moi toutes les fautes .
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36406,moi toutes les fautes . Je suis un cœur endurci
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36412,"suis un cœur endurci , je suis tout ce qu'"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36414,"cœur endurci , je suis tout ce qu' il vous"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36418,suis tout ce qu' il vous plaira de dire .
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36426,"dire . Soyez heureuse , princesse ; les personnes de"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36431,princesse ; les personnes de votre caractère sont faites pour
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36495,"le flot des tendresses de votre époux , que vous"
Dumas-Alexandre_La-princesse-Flora_<la princesse Marie - Alexievna-1515>_36499,"de votre époux , que vous devrez à une bouteille"
