character,gender
Marie-Delorme_Les-Filles-du-clown_<je-1832>,Female
Marie-Delorme_Les-Filles-du-clown_<un petit garçon d' une dizaine d' années-156>,Female
Marie-Delorme_Les-Filles-du-clown_<Rita-994>,Female
Marie-Delorme_Les-Filles-du-clown_<Le chien-2474>,Male
Marie-Delorme_Les-Filles-du-clown_<Dorothée-2354>,Female
Marie-Delorme_Les-Filles-du-clown_<Mlle La Bâtie-1551>,Female
Marie-Delorme_Les-Filles-du-clown_<madame-2>,Female
Stolz-Madame-de_Les-deux-reines_<Marie-742>,Female
Stolz-Madame-de_Les-deux-reines_<Paule-258>,Female
Stolz-Madame-de_Les-deux-reines_<Tu-518>,Male
Stolz-Madame-de_Les-deux-reines_<Paule-1592>,Female
Stolz-Madame-de_Les-deux-reines_<Un ancien ami de la famille Valmont-218>,Female
Stolz-Madame-de_Les-deux-reines_<Mlle Valmont-1358>,Female
Stolz-Madame-de_Les-deux-reines_<Je-2>,Male
Stolz-Madame-de_Les-deux-reines_<Monsieur-464>,Male
Stolz-Madame-de_Les-deux-reines_<M . l' inspecteur des finances-1242>,Male
Stolz-Madame-de_Les-deux-reines_<Olga-1545>,Female
Audoux-Marguerite_Valserine_<Mme Rémy-184>,Female
Audoux-Marguerite_Valserine_<»La vieille femme-397>,Female
Audoux-Marguerite_Valserine_<Marie-931>,Female
Audoux-Marguerite_Valserine_<J'-55>,Female
Audoux-Marguerite_Valserine_<je-788>,Male
Audoux-Marguerite_Valserine_<La voisine de gauche-721>,Female
Audoux-Marguerite_Valserine_<Valserine-1>,Female
Audoux-Marguerite_Valserine_<la petite tuberculeuse-693>,Female
Audoux-Marguerite_Valserine_<ce-803>,Male
Audoux-Marguerite_Valserine_<mon bien-1043>,Male
"Bastide-Jenny_Le-Marquis-Roger_<au meilleur , au plus aimable des hommes-1286>",Male
Bastide-Jenny_Le-Marquis-Roger_<me-2479>,Male
Bastide-Jenny_Le-Marquis-Roger_<Olga-876>,Female
Bastide-Jenny_Le-Marquis-Roger_<M . ARMAND DE MARIGNI-1637>,Female
Bastide-Jenny_Le-Marquis-Roger_<Alice-2083>,Female
Bastide-Jenny_Le-Marquis-Roger_<je-456>,Female
Bastide-Jenny_Le-Marquis-Roger_<madame de Belmance-1857>,Female
Bastide-Jenny_Le-Marquis-Roger_<le docteur-3584>,Male
Bastide-Jenny_Le-Marquis-Roger_<LA VICOMTESSE DELPHINE DE LAUNAY-2274>,Male
Bastide-Jenny_Le-Marquis-Roger_<mademoiselle de Lostange-2933>,Female
Larbaud-Valery_Amants-heureux-amants_<vous-801>,Female
Larbaud-Valery_Amants-heureux-amants_<Marc-370>,Female
Larbaud-Valery_Amants-heureux-amants_<Marc Fournier-1047>,Female
Larbaud-Valery_Amants-heureux-amants_<vous-692>,Male
Larbaud-Valery_Amants-heureux-amants_<Marc-130>,Female
Larbaud-Valery_Amants-heureux-amants_<Vous-688>,Female
Larbaud-Valery_Amants-heureux-amants_<Édith Crosland-176>,Female
Larbaud-Valery_Amants-heureux-amants_<Reginald Harding-1178>,Male
Larbaud-Valery_Amants-heureux-amants_<Lucas Letheil-3770>,Female
Larbaud-Valery_Amants-heureux-amants_<l' autre gamine-406>,Female
Kock-Paul-de_Jean_<ce cher Stanislas!-933>,Male
Kock-Paul-de_Jean_<cette madame Dorville-4801>,Female
Kock-Paul-de_Jean_<madame-3942>,Female
Kock-Paul-de_Jean_<Bellequeue-3185>,Male
Kock-Paul-de_Jean_<Mademoiselle Adélaïde-4123>,Female
Kock-Paul-de_Jean_<Bellequeue-3700>,Male
Kock-Paul-de_Jean_<Bellequeue-2169>,Male
Kock-Paul-de_Jean_<—Je-3428>,Male
Kock-Paul-de_Jean_<M . Chopard-3864>,Male
Kock-Paul-de_Jean_<une dame-2879>,Male
Beckett-Samuel_Molloy_<me-1006>,Male
Beckett-Samuel_Molloy_<Je-1915>,Male
Beckett-Samuel_Molloy_<Je-119>,Male
Beckett-Samuel_Molloy_<ma-699>,Female
Beckett-Samuel_Molloy_<moi-410>,Male
Beckett-Samuel_Molloy_<je-2338>,Male
Beckett-Samuel_Molloy_<j'-2237>,Male
Beckett-Samuel_Molloy_<mes deux larrons-598>,Male
Beckett-Samuel_Molloy_<J'-884>,Male
Beckett-Samuel_Molloy_<Gaber-2268>,Male
Houssaye-Arsene_Les-Mille-et-une-nuits-parisiennes_<la-1204>,Female
Houssaye-Arsene_Les-Mille-et-une-nuits-parisiennes_<Le capitaine-932>,Male
Houssaye-Arsene_Les-Mille-et-une-nuits-parisiennes_<Eugène d' Aure-1565>,Male
Houssaye-Arsene_Les-Mille-et-une-nuits-parisiennes_<une toute jeune fille-1525>,Female
Houssaye-Arsene_Les-Mille-et-une-nuits-parisiennes_<vous-1804>,Female
Houssaye-Arsene_Les-Mille-et-une-nuits-parisiennes_<- vous-262>,Male
Houssaye-Arsene_Les-Mille-et-une-nuits-parisiennes_<Mlle d' Armaillac-2176>,Female
Houssaye-Arsene_Les-Mille-et-une-nuits-parisiennes_<une-725>,Female
Houssaye-Arsene_Les-Mille-et-une-nuits-parisiennes_<Mlle Jeanne d' Armaillac-2064>,Female
Houssaye-Arsene_Les-Mille-et-une-nuits-parisiennes_<Jeanne-2280>,Female
Roegiers-Patrick_L-autre-Simenon_<Christian-785>,Male
Roegiers-Patrick_L-autre-Simenon_<Un drôle-456>,Male
Roegiers-Patrick_L-autre-Simenon_<Christian-3089>,Male
Roegiers-Patrick_L-autre-Simenon_<Georges-2476>,Male
Roegiers-Patrick_L-autre-Simenon_<un garçon de seize ans-185>,Male
Roegiers-Patrick_L-autre-Simenon_<Édouard-2405>,Male
Roegiers-Patrick_L-autre-Simenon_<c'-3337>,Male
Roegiers-Patrick_L-autre-Simenon_<Christian-1887>,Male
Roegiers-Patrick_L-autre-Simenon_<Christian-315>,Male
Simenon-Georges_Un-Noel-de-Maigret_<Vous-219>,Female
Simenon-Georges_Un-Noel-de-Maigret_<Mme Martin-1031>,Male
Simenon-Georges_Un-Noel-de-Maigret_<Bib-1910>,Male
Simenon-Georges_Un-Noel-de-Maigret_<Mme Martin-388>,Female
Simenon-Georges_Un-Noel-de-Maigret_<la petite-2998>,Female
Simenon-Georges_Un-Noel-de-Maigret_<Torrence-883>,Female
Simenon-Georges_Un-Noel-de-Maigret_<Maigret-715>,Male
Simenon-Georges_Un-Noel-de-Maigret_<l' une des deux-80>,Female
Simenon-Georges_Un-Noel-de-Maigret_<l' homme-2330>,Male
Simenon-Georges_Un-Noel-de-Maigret_<Il-1>,Male
Riboulet-Mathieu_Entre-les-deux-il-n-y-a-rien_<Moi-2468>,Male
Riboulet-Mathieu_Entre-les-deux-il-n-y-a-rien_<j'-738>,Male
Riboulet-Mathieu_Entre-les-deux-il-n-y-a-rien_<j'-1126>,Male
Riboulet-Mathieu_Entre-les-deux-il-n-y-a-rien_<je-1242>,Male
Riboulet-Mathieu_Entre-les-deux-il-n-y-a-rien_<on-2137>,Male
Riboulet-Mathieu_Entre-les-deux-il-n-y-a-rien_<je-2575>,Male
Riboulet-Mathieu_Entre-les-deux-il-n-y-a-rien_<j'-445>,Male
Riboulet-Mathieu_Entre-les-deux-il-n-y-a-rien_<notre-2305>,Male
Riboulet-Mathieu_Entre-les-deux-il-n-y-a-rien_<nous-1516>,Male
Amero-Constant_Le-tour-de-France-d-un-petit-Parisien_<Cydalise-12629>,Male
Amero-Constant_Le-tour-de-France-d-un-petit-Parisien_<elle-13987>,Female
Amero-Constant_Le-tour-de-France-d-un-petit-Parisien_<sir William Tavistock-16030>,Male
Amero-Constant_Le-tour-de-France-d-un-petit-Parisien_<Jacob Risler-10216>,Male
Amero-Constant_Le-tour-de-France-d-un-petit-Parisien_<Jean-14124>,Male
Amero-Constant_Le-tour-de-France-d-un-petit-Parisien_<Jean-6510>,Male
Amero-Constant_Le-tour-de-France-d-un-petit-Parisien_<le buronnier-1227>,Male
Amero-Constant_Le-tour-de-France-d-un-petit-Parisien_<celte dame distinguée-1328>,Female
Amero-Constant_Le-tour-de-France-d-un-petit-Parisien_<un jeune garçon-754>,Male
Amero-Constant_Le-tour-de-France-d-un-petit-Parisien_<J'-13609>,Male
Gouraud-Julie_Cousine-Marie_<une personne-741>,Female
Gouraud-Julie_Cousine-Marie_<Madame des Tourelles-1495>,Female
Gouraud-Julie_Cousine-Marie_<Marie-906>,Female
Gouraud-Julie_Cousine-Marie_<elle-2046>,Female
Gouraud-Julie_Cousine-Marie_<la comtesse Tatowich-1915>,Female
Gouraud-Julie_Cousine-Marie_<Marie-2029>,Female
Gouraud-Julie_Cousine-Marie_<mon cher-2330>,Female
Gouraud-Julie_Cousine-Marie_<Madame Solaville-1983>,Female
Gouraud-Julie_Cousine-Marie_<mademoiselle Marie-2835>,Male
Gouraud-Julie_Cousine-Marie_<Marie-612>,Female
Delorme-Rene-Saint-Juirs_Une-Coquine_<une femme-918>,Female
Delorme-Rene-Saint-Juirs_Une-Coquine_<un officier-1817>,Male
Delorme-Rene-Saint-Juirs_Une-Coquine_<Elle-92>,Female
Delorme-Rene-Saint-Juirs_Une-Coquine_<madame-2192>,Female
Delorme-Rene-Saint-Juirs_Une-Coquine_<Fanny-2598>,Female
Delorme-Rene-Saint-Juirs_Une-Coquine_<Mme de Noves-1363>,Female
Delorme-Rene-Saint-Juirs_Une-Coquine_<Mme de Lanchaire-2140>,Female
Delorme-Rene-Saint-Juirs_Une-Coquine_<le pauvre M . Grimod-634>,Male
Delorme-Rene-Saint-Juirs_Une-Coquine_<Albert et Laure-1462>,Male
Delorme-Rene-Saint-Juirs_Une-Coquine_<Mme de-2340>,Male
Duras-Marguerite_L-Amant_<j'-2>,Female
Duras-Marguerite_L-Amant_<Je-684>,Male
Duras-Marguerite_L-Amant_<lui-685>,Male
Duras-Marguerite_L-Amant_<l'-612>,Male
Duras-Marguerite_L-Amant_<Je-611>,Male
Duras-Marguerite_L-Amant_<c'-1075>,Female
Duras-Marguerite_L-Amant_<Elle-531>,Female
Duras-Marguerite_L-Amant_<Il-1148>,Male
Duras-Marguerite_L-Amant_<vous-1094>,Female
Duras-Marguerite_L-Amant_<une personne assise à la place de ma mère-1297>,Female
Larue-Hubert_Voyage-sentimental-sur-la-rue-Saint-Jean_<je-799>,Male
Larue-Hubert_Voyage-sentimental-sur-la-rue-Saint-Jean_<Le quatrième-655>,Male
Larue-Hubert_Voyage-sentimental-sur-la-rue-Saint-Jean_<- vous-192>,Male
Larue-Hubert_Voyage-sentimental-sur-la-rue-Saint-Jean_<un homme-550>,Male
Larue-Hubert_Voyage-sentimental-sur-la-rue-Saint-Jean_<ME-717>,Male
Larue-Hubert_Voyage-sentimental-sur-la-rue-Saint-Jean_<je-904>,Male
Larue-Hubert_Voyage-sentimental-sur-la-rue-Saint-Jean_<un agriculteur canadien - français-966>,Male
Larue-Hubert_Voyage-sentimental-sur-la-rue-Saint-Jean_<UN GÉOGRAPHE ENRAGÉ-113>,Male
Larue-Hubert_Voyage-sentimental-sur-la-rue-Saint-Jean_<Vous-1217>,Male
Larue-Hubert_Voyage-sentimental-sur-la-rue-Saint-Jean_<Il-603>,Male
Lesueur-Daniel_Justice-de-femme_<Jean et Simone-751>,Female
Lesueur-Daniel_Justice-de-femme_<Paulette-534>,Female
Lesueur-Daniel_Justice-de-femme_<Simone-1793>,Female
Lesueur-Daniel_Justice-de-femme_<Gisèle!-2306>,Female
Lesueur-Daniel_Justice-de-femme_<Mme Chambertier-2133>,Female
Lesueur-Daniel_Justice-de-femme_<Gisèle Chambertier?-221>,Female
Lesueur-Daniel_Justice-de-femme_<elle-2500>,Female
Lesueur-Daniel_Justice-de-femme_<J'-1683>,Female
Lesueur-Daniel_Justice-de-femme_<Mme Mervil-1568>,Female
Lesueur-Daniel_Justice-de-femme_<Simone-1423>,Female
Gary-Romain_Les-Racines-du-Ciel_<Je-2044>,Male
Gary-Romain_Les-Racines-du-Ciel_<Fields-8068>,Male
"Gary-Romain_Les-Racines-du-Ciel_<un homme jeune , trapu-5730>",Male
Gary-Romain_Les-Racines-du-Ciel_<Haas-6832>,Male
Gary-Romain_Les-Racines-du-Ciel_<un petit prospecteur d' uranium nommé Jonquet-8919>,Male
Gary-Romain_Les-Racines-du-Ciel_<Je-1706>,Female
Gary-Romain_Les-Racines-du-Ciel_<Laurençot-1398>,Male
Gary-Romain_Les-Racines-du-Ciel_<Émile-9150>,Male
Gary-Romain_Les-Racines-du-Ciel_<Le seul avion-6033>,Male
Gary-Romain_Les-Racines-du-Ciel_<Tu-4447>,Female
Colette_Mitsou_<Madame-399>,Female
Colette_Mitsou_<la femme-859>,Female
Colette_Mitsou_<Mitsou-670>,Female
Colette_Mitsou_<Petite - Chose-279>,Female
Colette_Mitsou_<MITSOU-778>,Female
Colette_Mitsou_<Boudou-61>,Female
Colette_Mitsou_<une femme-412>,Female
Colette_Mitsou_<Pierre-804>,Male
Colette_Mitsou_<Mitsou-181>,Female
Colette_Mitsou_<MITSOU-124>,Male
Lemaitre-Pierre_Robe-de-Marie_<Sophie-957>,Female
Lemaitre-Pierre_Robe-de-Marie_<Frantz-2508>,Female
Lemaitre-Pierre_Robe-de-Marie_<cet enfant-215>,Male
Lemaitre-Pierre_Robe-de-Marie_<Véronique-496>,Female
Lemaitre-Pierre_Robe-de-Marie_<Sophie-851>,Female
Lemaitre-Pierre_Robe-de-Marie_<elle-35>,Female
Lemaitre-Pierre_Robe-de-Marie_<Sophie-743>,Female
Lemaitre-Pierre_Robe-de-Marie_<Sophie-2256>,Female
Lemaitre-Pierre_Robe-de-Marie_<L' hôtesse d' accueil-1691>,Female
Lemaitre-Pierre_Robe-de-Marie_<Sophie-150>,Female
Vars-Emilie-de_Une-deception_<la jeunesse des écoles-295>,Male
Vars-Emilie-de_Une-deception_<Charles Frossay-1803>,Female
Vars-Emilie-de_Une-deception_<Bathilde-644>,Female
Vars-Emilie-de_Une-deception_<Bathilde-1460>,Female
Vars-Emilie-de_Une-deception_<la bonne tante-1237>,Female
Vars-Emilie-de_Une-deception_<M . de Maleville-1761>,Female
Vars-Emilie-de_Une-deception_<Frossay-1379>,Male
Vars-Emilie-de_Une-deception_<Louis Rével-758>,Male
Vars-Emilie-de_Une-deception_<Charles-234>,Male
Vars-Emilie-de_Une-deception_<cette enfant-503>,Female
Berthet-Elie_Le-Charlatan_<Le docteur Belcourt-107>,Male
Berthet-Elie_Le-Charlatan_<L' hôtesse-1403>,Male
"Berthet-Elie_Le-Charlatan_<Le docteur Jean , ou plutôt Belcourt-2669>",Male
Berthet-Elie_Le-Charlatan_<un enfant-2061>,Male
Berthet-Elie_Le-Charlatan_<Barbe - Blonde-735>,Male
Berthet-Elie_Le-Charlatan_<Victoire-2420>,Male
Berthet-Elie_Le-Charlatan_<Joséphine Jolivet-1882>,Male
Berthet-Elie_Le-Charlatan_<Jobson-2301>,Male
Berthet-Elie_Le-Charlatan_<vous-310>,Male
"Berthet-Elie_Le-Charlatan_<un vieux bonhomme , vêtu de brun et coiffé d' un chapeau à larges bords-3722>",Male
Louis-Edouard_En-finir-avec-Eddy-Bellegueule_<J'-2012>,Male
Louis-Edouard_En-finir-avec-Eddy-Bellegueule_<Mon cousin-1727>,Female
Louis-Edouard_En-finir-avec-Eddy-Bellegueule_<mon père-156>,Male
Louis-Edouard_En-finir-avec-Eddy-Bellegueule_<Je-465>,Female
Louis-Edouard_En-finir-avec-Eddy-Bellegueule_<me-774>,Male
Louis-Edouard_En-finir-avec-Eddy-Bellegueule_<mon enfance-1>,Male
Louis-Edouard_En-finir-avec-Eddy-Bellegueule_<moi-1172>,Male
Louis-Edouard_En-finir-avec-Eddy-Bellegueule_<Je-1433>,Female
Louis-Edouard_En-finir-avec-Eddy-Bellegueule_<l' une des filles-374>,Female
Louis-Edouard_En-finir-avec-Eddy-Bellegueule_<le fou du dessus-1547>,Male
Dumur-Louis_Albert_<une femme-1057>,Female
Dumur-Louis_Albert_<Je-895>,Male
Dumur-Louis_Albert_<Albert-680>,Male
Dumur-Louis_Albert_<Albert-963>,Male
Dumur-Louis_Albert_<Albert-607>,Male
Dumur-Louis_Albert_<Albert-807>,Male
Dumur-Louis_Albert_<l' homme-42>,Male
Dumur-Louis_Albert_<Albert-1596>,Male
Dumur-Louis_Albert_<Albert-1134>,Male
Dumur-Louis_Albert_<Albert-1520>,Male
Chevalier-H-Emile_L-enfer-et-le-paradis-de-l-autre-monde_<Vous-478>,Female
Chevalier-H-Emile_L-enfer-et-le-paradis-de-l-autre-monde_<du jeune homme-1083>,Male
Chevalier-H-Emile_L-enfer-et-le-paradis-de-l-autre-monde_<Le jeune homme-1494>,Male
Chevalier-H-Emile_L-enfer-et-le-paradis-de-l-autre-monde_<vous-673>,Male
Chevalier-H-Emile_L-enfer-et-le-paradis-de-l-autre-monde_<Madeleine-1343>,Male
Chevalier-H-Emile_L-enfer-et-le-paradis-de-l-autre-monde_<au propriétaire de l' établissement-1702>,Male
Chevalier-H-Emile_L-enfer-et-le-paradis-de-l-autre-monde_<COMMEBORROWDALE ET SES amis-904>,Male
Chevalier-H-Emile_L-enfer-et-le-paradis-de-l-autre-monde_<vous-1146>,Male
Chevalier-H-Emile_L-enfer-et-le-paradis-de-l-autre-monde_<des filles-218>,Female
Chevalier-H-Emile_L-enfer-et-le-paradis-de-l-autre-monde_<papa-1336>,Male
Sand-George_Consuelo_<le comte Albert-5215>,Male
Sand-George_Consuelo_<la Corilla-13780>,Female
Sand-George_Consuelo_<le comte Albert-7830>,Male
Sand-George_Consuelo_<au vieux comte-7217>,Female
Sand-George_Consuelo_<cet homme-7585>,Male
Sand-George_Consuelo_<au chanoine-10801>,Female
Sand-George_Consuelo_<vous-3509>,Female
Sand-George_Consuelo_<Albert-5366>,Male
Sand-George_Consuelo_<Anzoleto-817>,Female
Sand-George_Consuelo_<Consuelo-1315>,Female
Sand-George_La-derniere-Aldini_<une femme en amazone-2216>,Female
Sand-George_La-derniere-Aldini_<Mme Aldini-517>,Female
Sand-George_La-derniere-Aldini_<une femme-2430>,Male
Sand-George_La-derniere-Aldini_<un homme habillé de rouge-2015>,Male
Sand-George_La-derniere-Aldini_<j'-920>,Male
Sand-George_La-derniere-Aldini_<monsieur Lélio-1869>,Female
Sand-George_La-derniere-Aldini_<Je-1295>,Female
Sand-George_La-derniere-Aldini_<Je-400>,Male
Sand-George_La-derniere-Aldini_<Checca-1929>,Male
Sand-George_La-derniere-Aldini_<Alezia-2539>,Male
Ponson-du-Terrail-Pierre-Alexis-de_La-reine-des-barricades_<Henri de Navarre-3309>,Male
Ponson-du-Terrail-Pierre-Alexis-de_La-reine-des-barricades_<Jacquot-4248>,Male
Ponson-du-Terrail-Pierre-Alexis-de_La-reine-des-barricades_<le roi de Navarre-3112>,Male
Ponson-du-Terrail-Pierre-Alexis-de_La-reine-des-barricades_<le moinillon Jacquot-5107>,Male
Ponson-du-Terrail-Pierre-Alexis-de_La-reine-des-barricades_<Crillon-3715>,Male
Ponson-du-Terrail-Pierre-Alexis-de_La-reine-des-barricades_<Quélus-585>,Male
Ponson-du-Terrail-Pierre-Alexis-de_La-reine-des-barricades_<le roi-4851>,Male
Ponson-du-Terrail-Pierre-Alexis-de_La-reine-des-barricades_<au roi de Navarre-985>,Male
Ponson-du-Terrail-Pierre-Alexis-de_La-reine-des-barricades_<Mauvepin-5218>,Male
Ponson-du-Terrail-Pierre-Alexis-de_La-reine-des-barricades_<la reine - mère-2834>,Female
Sand-George_Les-beaux-messieurs-de-Bois-Dore_<une personne-4546>,Female
Sand-George_Les-beaux-messieurs-de-Bois-Dore_<celui qui paraissait commander aux autres-200>,Male
"Sand-George_Les-beaux-messieurs-de-Bois-Dore_<Le marquis , inquiet de Mario-1923>",Male
Sand-George_Les-beaux-messieurs-de-Bois-Dore_<Aristandre-2896>,Female
Sand-George_Les-beaux-messieurs-de-Bois-Dore_<la Bellinde-4310>,Female
Sand-George_Les-beaux-messieurs-de-Bois-Dore_<Guillaume-3542>,Male
Sand-George_Les-beaux-messieurs-de-Bois-Dore_<il-4092>,Male
Sand-George_Les-beaux-messieurs-de-Bois-Dore_<Mario-1319>,Male
Sand-George_Les-beaux-messieurs-de-Bois-Dore_<le bon Lucilio-3891>,Male
Sand-George_Les-beaux-messieurs-de-Bois-Dore_<du cardinal-4490>,Male
Dumas-Alexandre_Impressions-de-voyage-en-Suisse_<moi-13636>,Male
Dumas-Alexandre_Impressions-de-voyage-en-Suisse_<il-19207>,Male
Dumas-Alexandre_Impressions-de-voyage-en-Suisse_<un chartreux-5469>,Male
Dumas-Alexandre_Impressions-de-voyage-en-Suisse_<un Français-13519>,Male
Dumas-Alexandre_Impressions-de-voyage-en-Suisse_<Je-15437>,Male
Dumas-Alexandre_Impressions-de-voyage-en-Suisse_<je-14954>,Male
Dumas-Alexandre_Impressions-de-voyage-en-Suisse_<me-5637>,Male
Dumas-Alexandre_Impressions-de-voyage-en-Suisse_<Pierrot-11550>,Male
Dumas-Alexandre_Impressions-de-voyage-en-Suisse_<me-13341>,Male
Dumas-Alexandre_Impressions-de-voyage-en-Suisse_<j'-8888>,Male
Delly_Les-ombres_<Madel-1839>,Female
Delly_Les-ombres_<la-1273>,Female
Delly_Les-ombres_<Ce-775>,Female
Delly_Les-ombres_<Madel-1521>,Female
Delly_Les-ombres_<grand - mère-417>,Female
Delly_Les-ombres_<Madel-1620>,Female
Delly_Les-ombres_<Madel-1389>,Female
Delly_Les-ombres_<Madel-1175>,Female
Delly_Les-ombres_<Madel-879>,Female
Delly_Les-ombres_<Mademoiselle-524>,Female
Feuillet-Octave_La-petite-comtesse_<vous-1184>,Male
Feuillet-Octave_La-petite-comtesse_<m'-199>,Male
Feuillet-Octave_La-petite-comtesse_<mon-993>,Female
Feuillet-Octave_La-petite-comtesse_<mon cabinet-491>,Male
Feuillet-Octave_La-petite-comtesse_<madame de Palme-1153>,Female
Feuillet-Octave_La-petite-comtesse_<madame de Palme-988>,Female
Feuillet-Octave_La-petite-comtesse_<c'-411>,Male
Feuillet-Octave_La-petite-comtesse_<m'-779>,Female
Feuillet-Octave_La-petite-comtesse_<un nouveau personnage-889>,Female
Feuillet-Octave_La-petite-comtesse_<madame de Palme-1122>,Female
Vanderem-Fernand_La-victime_<t'-750>,Male
Vanderem-Fernand_La-victime_<Jacques-1062>,Male
Vanderem-Fernand_La-victime_<Roger-82>,Male
Vanderem-Fernand_La-victime_<Mme de Ribermont-817>,Male
Vanderem-Fernand_La-victime_<Gégé l' auxiliaire de ses bons offices-912>,Male
Vanderem-Fernand_La-victime_<Firmin-990>,Male
Vanderem-Fernand_La-victime_<Roger-246>,Male
Vanderem-Fernand_La-victime_<Pierre de Ribermont:-404>,Male
Vanderem-Fernand_La-victime_<Lucie-203>,Male
Vanderem-Fernand_La-victime_<—Je-621>,Male
San-Antonio_Ne-mangez-pas-la-consigne_<le Témoignage d' un autre siècle-1536>,Male
San-Antonio_Ne-mangez-pas-la-consigne_<Béru-1405>,Male
San-Antonio_Ne-mangez-pas-la-consigne_<me-1129>,Male
San-Antonio_Ne-mangez-pas-la-consigne_<moi-1742>,Male
San-Antonio_Ne-mangez-pas-la-consigne_<Un petit monsieur-563>,Male
San-Antonio_Ne-mangez-pas-la-consigne_<Le Gros-1829>,Male
San-Antonio_Ne-mangez-pas-la-consigne_<vous-1949>,Male
San-Antonio_Ne-mangez-pas-la-consigne_<Je-1307>,Female
San-Antonio_Ne-mangez-pas-la-consigne_<ta femme-91>,Male
San-Antonio_Ne-mangez-pas-la-consigne_<le très révérend Pinaud-344>,Male
Verne-Jules_Le-Testament-d-un-excentrique_<Il-9974>,Female
Verne-Jules_Le-Testament-d-un-excentrique_<Jovita Foley-4372>,Female
Verne-Jules_Le-Testament-d-un-excentrique_<Turk-4510>,Male
Verne-Jules_Le-Testament-d-un-excentrique_<»Lissy-3806>,Female
Verne-Jules_Le-Testament-d-un-excentrique_<le troisième partenaire-6499>,Male
Verne-Jules_Le-Testament-d-un-excentrique_<un homme-11325>,Male
Verne-Jules_Le-Testament-d-un-excentrique_<Harris T . Kymbale-3224>,Male
Verne-Jules_Le-Testament-d-un-excentrique_<son-3760>,Male
Verne-Jules_Le-Testament-d-un-excentrique_<On-6400>,Male
Borromee-Pierre_L-hermine-etait-pourpre_<une femme-1430>,Female
Borromee-Pierre_L-hermine-etait-pourpre_<du condamné-1154>,Male
Borromee-Pierre_L-hermine-etait-pourpre_<Moreau-3175>,Male
Borromee-Pierre_L-hermine-etait-pourpre_<Juliette Robin-3252>,Female
Borromee-Pierre_L-hermine-etait-pourpre_<lui-858>,Female
Borromee-Pierre_L-hermine-etait-pourpre_<Johnny Winterstein-1808>,Male
Borromee-Pierre_L-hermine-etait-pourpre_<* Chazal-3116>,Male
Borromee-Pierre_L-hermine-etait-pourpre_<Baudry-454>,Male
Borromee-Pierre_L-hermine-etait-pourpre_<Moreau-1093>,Male
Borromee-Pierre_L-hermine-etait-pourpre_<du commissaire-2792>,Male
Tissot-Victor_Simone-Histoire-d-une-jeune-fille-moderne_<Simone-363>,Female
Tissot-Victor_Simone-Histoire-d-une-jeune-fille-moderne_<Simone et l' Embaumée-1595>,Female
Tissot-Victor_Simone-Histoire-d-une-jeune-fille-moderne_<le cocher-733>,Female
Tissot-Victor_Simone-Histoire-d-une-jeune-fille-moderne_<Simone-847>,Female
Tissot-Victor_Simone-Histoire-d-une-jeune-fille-moderne_<C'-3384>,Male
Tissot-Victor_Simone-Histoire-d-une-jeune-fille-moderne_<l' Embaumée?-3559>,Female
Tissot-Victor_Simone-Histoire-d-une-jeune-fille-moderne_<André Bamberg-3095>,Female
Tissot-Victor_Simone-Histoire-d-une-jeune-fille-moderne_<Simone et Léonie-3014>,Female
Tissot-Victor_Simone-Histoire-d-une-jeune-fille-moderne_<la boscotte-1430>,Female
Tissot-Victor_Simone-Histoire-d-une-jeune-fille-moderne_<la blonde jeune fille-1376>,Female
Claretie-Jules_La-Maison-vide_<un homme d' audace-4116>,Male
Claretie-Jules_La-Maison-vide_<Valentine-5885>,Female
Claretie-Jules_La-Maison-vide_<ce Monteclair-5401>,Male
Claretie-Jules_La-Maison-vide_<un jeune homme-2035>,Male
Claretie-Jules_La-Maison-vide_<une amie-5060>,Female
Claretie-Jules_La-Maison-vide_<Monteclair-4569>,Male
Claretie-Jules_La-Maison-vide_<Ce-3020>,Male
Claretie-Jules_La-Maison-vide_<quel était cet homme-241>,Male
Claretie-Jules_La-Maison-vide_<cet homme-1571>,Male
Claretie-Jules_La-Maison-vide_<une femme-3928>,Female
Richepin-Jean_Les-Morts-bizarres_<C'-397>,Male
Richepin-Jean_Les-Morts-bizarres_<un lâche-1742>,Male
Richepin-Jean_Les-Morts-bizarres_<cette femme adorée-1538>,Female
Richepin-Jean_Les-Morts-bizarres_<Monsieur Féru-1887>,Male
Richepin-Jean_Les-Morts-bizarres_<Jeanne-1517>,Male
Richepin-Jean_Les-Morts-bizarres_<Le vieux chef de la cérémonie-1396>,Male
Richepin-Jean_Les-Morts-bizarres_<un petit garçon de douze à treize ans-2290>,Male
Richepin-Jean_Les-Morts-bizarres_<Mes-2544>,Male
Richepin-Jean_Les-Morts-bizarres_<l' un-945>,Male
Richepin-Jean_Les-Morts-bizarres_<Barbellez-1635>,Male
Laurens-Camille_Philippe_<je-111>,Male
Laurens-Camille_Philippe_<je-426>,Male
Laurens-Camille_Philippe_<Le Dr L-78>,Male
Laurens-Camille_Philippe_<l' enfant à venir-106>,Male
Laurens-Camille_Philippe_<je-1>,Male
Laurens-Camille_Philippe_<Je-309>,Male
Laurens-Camille_Philippe_<mon-74>,Male
Laurens-Camille_Philippe_<m'-514>,Male
Laurens-Camille_Philippe_<le bébé-4>,Male
Laurens-Camille_Philippe_<un bébé mort-64>,Male
